"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         121,      -8.580188447,      -6.515266239,      -7.872641803,      -4.767944887,      -10.50172797,   1.230128544e-08,   0.0009893968476,               100,               100,               100,       6409.460359,    0.002866026362,     -0.1882820509,                 0,                 0,                 0,     -0.1407304446,    0.002866026362,     -0.1882820509,                 0,      -65.69445885,              -nan
          0,           0,         122,      -8.580254754,      -6.515637788,       -7.87295409,      -4.768261564,      -10.50204533,   1.230129801e-08,   0.0009893968476,               100,               100,               100,       6409.460359,    0.002866025315,     -0.1882820536,                 0,                 0,                 0,     -0.1407304467,    0.002866025315,     -0.1882820536,                 0,       -65.6944838,              -nan
          0,           0,         123,      -8.580321063,      -6.516009357,      -7.873266334,      -4.768578224,      -10.50236266,    1.23013106e-08,   0.0009893968475,               100,               100,               100,       6409.460359,    0.002866024269,     -0.1882820563,                 0,                 0,                 0,     -0.1407304487,    0.002866024269,     -0.1882820563,                 0,      -65.69450872,              -nan
          0,           0,         124,      -8.580387375,      -6.516380948,      -7.873578655,      -4.768894888,      -10.50267997,   1.230132322e-08,   0.0009893968474,               100,               100,               100,       6409.460359,    0.002866023223,      -0.188282059,                 0,                 0,                 0,     -0.1407304507,    0.002866023223,      -0.188282059,                 0,      -65.69453363,              -nan
          0,           0,         125,      -8.580453689,       -6.51675256,      -7.873890885,      -4.769211493,      -10.50299725,   1.230133587e-08,   0.0009893968474,               100,               100,               100,       6409.460359,    0.002866022178,     -0.1882820617,                 0,                 0,                 0,     -0.1407304528,    0.002866022178,     -0.1882820617,                 0,      -65.69455852,              -nan
          0,           0,         126,      -8.580520006,      -6.517124192,      -7.874203194,      -4.769528114,      -10.50331452,   1.230134855e-08,   0.0009893968473,               100,               100,               100,       6409.460359,    0.002866021134,     -0.1882820644,                 0,                 0,                 0,     -0.1407304548,    0.002866021134,     -0.1882820644,                 0,      -65.69458339,              -nan
          0,           0,         127,      -8.580586325,      -6.517495845,      -7.874515437,      -4.769844738,      -10.50363177,   1.230136125e-08,   0.0009893968472,               100,               100,               100,       6409.460359,    0.002866020091,     -0.1882820671,                 0,                 0,                 0,     -0.1407304568,    0.002866020091,     -0.1882820671,                 0,      -65.69460824,              -nan
          0,           0,         128,      -8.580652646,      -6.517867519,      -7.874827588,      -4.770161244,      -10.50394899,   1.230137399e-08,   0.0009893968472,               100,               100,               100,       6409.460359,    0.002866019049,     -0.1882820698,                 0,                 0,                 0,     -0.1407304589,    0.002866019049,     -0.1882820698,                 0,      -65.69463308,              -nan
          0,           0,         129,       -8.58071897,      -6.518239214,      -7.875139935,      -4.770477821,      -10.50426619,   1.230138676e-08,   0.0009893968471,               100,               100,               100,       6409.460359,    0.002866018007,     -0.1882820725,                 0,                 0,                 0,     -0.1407304609,    0.002866018007,     -0.1882820725,                 0,      -65.69465789,              -nan
          0,           0,         130,      -8.580785296,       -6.51861093,      -7.875452185,      -4.770794378,      -10.50458337,   1.230139955e-08,    0.000989396847,               100,               100,               100,       6409.460359,    0.002866016967,     -0.1882820752,                 0,                 0,                 0,     -0.1407304629,    0.002866016967,     -0.1882820752,                 0,      -65.69468269,              -nan
          0,           0,         131,      -8.580851625,      -6.518982666,      -7.875764418,      -4.771110853,      -10.50490054,   1.230141237e-08,    0.000989396847,               100,               100,               100,       6409.460359,    0.002866015927,     -0.1882820779,                 0,                 0,                 0,      -0.140730465,    0.002866015927,     -0.1882820779,                 0,      -65.69470746,              -nan
          0,           0,         132,      -8.580917956,      -6.519354423,      -7.876076577,      -4.771427326,      -10.50521767,   1.230142522e-08,   0.0009893968469,               100,               100,               100,       6409.460359,    0.002866014888,     -0.1882820806,                 0,                 0,                 0,      -0.140730467,    0.002866014888,     -0.1882820806,                 0,      -65.69473222,              -nan
          0,           0,         133,      -8.580984289,      -6.519726201,      -7.876388836,      -4.771743822,      -10.50553479,   1.230143811e-08,   0.0009893968468,               100,               100,               100,       6409.460359,    0.002866013849,     -0.1882820833,                 0,                 0,                 0,      -0.140730469,    0.002866013849,     -0.1882820833,                 0,      -65.69475695,              -nan
          0,           0,         134,      -8.581050625,         -6.520098,      -7.876701054,       -4.77206027,      -10.50585189,   1.230145102e-08,   0.0009893968468,               100,               100,               100,       6409.460359,    0.002866012812,     -0.1882820859,                 0,                 0,                 0,      -0.140730471,    0.002866012812,     -0.1882820859,                 0,      -65.69478167,              -nan
          0,           0,         135,      -8.581116963,       -6.52046982,      -7.877013334,      -4.772376704,      -10.50616896,   1.230146395e-08,   0.0009893968467,               100,               100,               100,       6409.460359,    0.002866011775,     -0.1882820886,                 0,                 0,                 0,     -0.1407304731,    0.002866011775,     -0.1882820886,                 0,      -65.69480637,              -nan
          0,           0,         136,      -8.581183304,       -6.52084166,      -7.877325532,      -4.772693105,      -10.50648602,   1.230147692e-08,   0.0009893968466,               100,               100,               100,       6409.460359,    0.002866010739,     -0.1882820913,                 0,                 0,                 0,     -0.1407304751,    0.002866010739,     -0.1882820913,                 0,      -65.69483105,              -nan
          0,           0,         137,      -8.581249647,      -6.521213521,      -7.877637699,      -4.773009515,      -10.50680305,   1.230148992e-08,   0.0009893968465,               100,               100,               100,       6409.460359,    0.002866009704,      -0.188282094,                 0,                 0,                 0,     -0.1407304771,    0.002866009704,      -0.188282094,                 0,      -65.69485572,              -nan
          0,           0,         138,      -8.581315993,      -6.521585403,      -7.877949927,       -4.77332584,      -10.50712006,   1.230150294e-08,   0.0009893968465,               100,               100,               100,       6409.460359,    0.002866008669,     -0.1882820966,                 0,                 0,                 0,     -0.1407304791,    0.002866008669,     -0.1882820966,                 0,      -65.69488036,              -nan
          0,           0,         139,      -8.581382341,      -6.521957306,      -7.878262172,      -4.773642208,      -10.50743705,     1.2301516e-08,   0.0009893968464,               100,               100,               100,       6409.460359,    0.002866007636,     -0.1882820993,                 0,                 0,                 0,     -0.1407304811,    0.002866007636,     -0.1882820993,                 0,      -65.69490498,              -nan
          0,           0,         140,      -8.581448691,       -6.52232923,      -7.878574328,      -4.773958534,      -10.50775402,   1.230152908e-08,   0.0009893968463,               100,               100,               100,       6409.460359,    0.002866006603,      -0.188282102,                 0,                 0,                 0,     -0.1407304832,    0.002866006603,      -0.188282102,                 0,      -65.69492959,              -nan
          0,           0,         141,      -8.581515044,      -6.522701174,      -7.878886463,      -4.774274826,      -10.50807097,   1.230154219e-08,   0.0009893968463,               100,               100,               100,       6409.460359,    0.002866005571,     -0.1882821047,                 0,                 0,                 0,     -0.1407304852,    0.002866005571,     -0.1882821047,                 0,      -65.69495418,              -nan
          0,           0,         142,      -8.581581399,      -6.523073139,      -7.879198705,      -4.774591132,      -10.50838789,   1.230155533e-08,   0.0009893968462,               100,               100,               100,       6409.460359,     0.00286600454,     -0.1882821073,                 0,                 0,                 0,     -0.1407304872,     0.00286600454,     -0.1882821073,                 0,      -65.69497874,              -nan
          0,           0,         143,      -8.581647756,      -6.523445125,      -7.879510896,      -4.774907387,       -10.5087048,    1.23015685e-08,   0.0009893968461,               100,               100,               100,       6409.460359,     0.00286600351,       -0.18828211,                 0,                 0,                 0,     -0.1407304892,     0.00286600351,       -0.18828211,                 0,      -65.69500329,              -nan
          0,           0,         144,      -8.581714116,      -6.523817132,      -7.879823042,      -4.775223659,      -10.50902168,    1.23015817e-08,   0.0009893968461,               100,               100,               100,       6409.460359,     0.00286600248,     -0.1882821127,                 0,                 0,                 0,     -0.1407304912,     0.00286600248,     -0.1882821127,                 0,      -65.69502782,              -nan
          0,           0,         145,      -8.581780479,      -6.524189159,      -7.880135208,      -4.775539835,      -10.50933854,   1.230159493e-08,    0.000989396846,               100,               100,               100,       6409.460359,    0.002866001451,     -0.1882821153,                 0,                 0,                 0,     -0.1407304932,    0.002866001451,     -0.1882821153,                 0,      -65.69505234,              -nan
          0,           0,         146,      -8.581846843,      -6.524561208,      -7.880447358,      -4.775856059,      -10.50965538,   1.230160818e-08,   0.0009893968459,               100,               100,               100,       6409.460359,    0.002866000423,      -0.188282118,                 0,                 0,                 0,     -0.1407304952,    0.002866000423,      -0.188282118,                 0,      -65.69507683,              -nan
          0,           0,         147,      -8.581913211,      -6.524933277,      -7.880759564,      -4.776172242,       -10.5099722,   1.230162147e-08,   0.0009893968459,               100,               100,               100,       6409.460359,    0.002865999396,     -0.1882821206,                 0,                 0,                 0,     -0.1407304972,    0.002865999396,     -0.1882821206,                 0,       -65.6951013,              -nan
          0,           0,         148,       -8.58197958,      -6.525305366,      -7.881071697,      -4.776488403,        -10.510289,   1.230163478e-08,   0.0009893968458,               100,               100,               100,       6409.460359,    0.002865998369,     -0.1882821233,                 0,                 0,                 0,     -0.1407304992,    0.002865998369,     -0.1882821233,                 0,      -65.69512576,              -nan
          0,           0,         149,      -8.582045952,      -6.525677477,      -7.881383855,      -4.776804545,      -10.51060577,   1.230164812e-08,   0.0009893968457,               100,               100,               100,       6409.460359,    0.002865997344,      -0.188282126,                 0,                 0,                 0,     -0.1407305012,    0.002865997344,      -0.188282126,                 0,       -65.6951502,              -nan
          0,           0,         150,      -8.582112326,      -6.526049608,      -7.881696022,       -4.77712069,      -10.51092253,   1.230166149e-08,   0.0009893968457,               100,               100,               100,       6409.460359,    0.002865996319,     -0.1882821286,                 0,                 0,                 0,     -0.1407305032,    0.002865996319,     -0.1882821286,                 0,      -65.69517461,              -nan
          0,           0,         151,      -8.582178703,       -6.52642176,      -7.882008143,      -4.777436753,      -10.51123926,   1.230167489e-08,   0.0009893968456,               100,               100,               100,       6409.460359,    0.002865995295,     -0.1882821313,                 0,                 0,                 0,     -0.1407305052,    0.002865995295,     -0.1882821313,                 0,      -65.69519901,              -nan
          0,           0,         152,      -8.582245082,      -6.526793933,      -7.882320309,      -4.777752857,      -10.51155597,   1.230168832e-08,   0.0009893968455,               100,               100,               100,       6409.460359,    0.002865994272,     -0.1882821339,                 0,                 0,                 0,     -0.1407305072,    0.002865994272,     -0.1882821339,                 0,      -65.69522339,              -nan
          0,           0,         153,      -8.582311464,      -6.527166127,      -7.882632418,      -4.778068869,      -10.51187266,   1.230170178e-08,   0.0009893968455,               100,               100,               100,       6409.460359,    0.002865993249,     -0.1882821366,                 0,                 0,                 0,     -0.1407305092,    0.002865993249,     -0.1882821366,                 0,      -65.69524776,              -nan
          0,           0,         154,      -8.582377848,      -6.527538341,      -7.882944532,      -4.778384966,      -10.51218933,   1.230171526e-08,   0.0009893968454,               100,               100,               100,       6409.460359,    0.002865992227,     -0.1882821392,                 0,                 0,                 0,     -0.1407305112,    0.002865992227,     -0.1882821392,                 0,       -65.6952721,              -nan
          0,           0,         155,      -8.582444234,      -6.527910576,      -7.883256663,      -4.778700959,      -10.51250597,   1.230172878e-08,   0.0009893968453,               100,               100,               100,       6409.460359,    0.002865991206,     -0.1882821419,                 0,                 0,                 0,     -0.1407305132,    0.002865991206,     -0.1882821419,                 0,      -65.69529642,              -nan
          0,           0,         156,      -8.582510623,      -6.528282832,      -7.883568799,      -4.779016963,       -10.5128226,   1.230174232e-08,   0.0009893968453,               100,               100,               100,       6409.460359,    0.002865990186,     -0.1882821445,                 0,                 0,                 0,     -0.1407305152,    0.002865990186,     -0.1882821445,                 0,      -65.69532073,              -nan
          0,           0,         157,      -8.582577014,      -6.528655109,      -7.883880927,      -4.779332945,       -10.5131392,    1.23017559e-08,   0.0009893968452,               100,               100,               100,       6409.460359,    0.002865989167,     -0.1882821471,                 0,                 0,                 0,     -0.1407305172,    0.002865989167,     -0.1882821471,                 0,      -65.69534502,              -nan
          0,           0,         158,      -8.582643407,      -6.529027406,      -7.884193035,      -4.779648885,      -10.51345578,    1.23017695e-08,   0.0009893968451,               100,               100,               100,       6409.460359,    0.002865988148,     -0.1882821498,                 0,                 0,                 0,     -0.1407305192,    0.002865988148,     -0.1882821498,                 0,      -65.69536929,              -nan
          0,           0,         159,      -8.582709803,      -6.529399724,      -7.884505166,      -4.779964839,      -10.51377234,   1.230178313e-08,   0.0009893968451,               100,               100,               100,       6409.460359,     0.00286598713,     -0.1882821524,                 0,                 0,                 0,     -0.1407305212,     0.00286598713,     -0.1882821524,                 0,      -65.69539354,              -nan
          0,           0,         160,      -8.582776201,      -6.529772063,      -7.884817258,      -4.780280749,      -10.51408888,   1.230179679e-08,    0.000989396845,               100,               100,               100,       6409.460359,    0.002865986113,      -0.188282155,                 0,                 0,                 0,     -0.1407305232,    0.002865986113,      -0.188282155,                 0,      -65.69541777,              -nan
          0,           0,         161,      -8.582842602,      -6.530144422,      -7.885129343,      -4.780596659,       -10.5144054,   1.230181047e-08,   0.0009893968449,               100,               100,               100,       6409.460359,    0.002865985097,     -0.1882821577,                 0,                 0,                 0,     -0.1407305252,    0.002865985097,     -0.1882821577,                 0,      -65.69544198,              -nan
          0,           0,         162,      -8.582909005,      -6.530516802,      -7.885441445,      -4.780912515,      -10.51472189,   1.230182419e-08,   0.0009893968449,               100,               100,               100,       6409.460359,    0.002865984082,     -0.1882821603,                 0,                 0,                 0,     -0.1407305272,    0.002865984082,     -0.1882821603,                 0,      -65.69546618,              -nan
          0,           0,         163,       -8.58297541,      -6.530889203,      -7.885753545,      -4.781228375,      -10.51503837,   1.230183793e-08,   0.0009893968448,               100,               100,               100,       6409.460359,    0.002865983067,     -0.1882821629,                 0,                 0,                 0,     -0.1407305291,    0.002865983067,     -0.1882821629,                 0,      -65.69549036,              -nan
          0,           0,         164,      -8.583041818,      -6.531261625,      -7.886065675,      -4.781544214,      -10.51535482,   1.230185171e-08,   0.0009893968447,               100,               100,               100,       6409.460359,    0.002865982053,     -0.1882821656,                 0,                 0,                 0,     -0.1407305311,    0.002865982053,     -0.1882821656,                 0,      -65.69551451,              -nan
          0,           0,         165,      -8.583108228,      -6.531634067,      -7.886377696,      -4.781859995,      -10.51567125,   1.230186551e-08,   0.0009893968447,               100,               100,               100,       6409.460359,     0.00286598104,     -0.1882821682,                 0,                 0,                 0,     -0.1407305331,     0.00286598104,     -0.1882821682,                 0,      -65.69553865,              -nan
          0,           0,         166,       -8.58317464,       -6.53200653,      -7.886689712,      -4.782175789,      -10.51598765,   1.230187934e-08,   0.0009893968446,               100,               100,               100,       6409.460359,    0.002865980028,     -0.1882821708,                 0,                 0,                 0,     -0.1407305351,    0.002865980028,     -0.1882821708,                 0,      -65.69556277,              -nan
          0,           0,         167,      -8.583241055,      -6.532379014,      -7.887001813,      -4.782491555,      -10.51630404,    1.23018932e-08,   0.0009893968445,               100,               100,               100,       6409.460359,    0.002865979016,     -0.1882821734,                 0,                 0,                 0,     -0.1407305371,    0.002865979016,     -0.1882821734,                 0,      -65.69558688,              -nan
          0,           0,         168,      -8.583307472,      -6.532751518,      -7.887313835,      -4.782807273,       -10.5166204,   1.230190709e-08,   0.0009893968444,               100,               100,               100,       6409.460359,    0.002865978005,     -0.1882821761,                 0,                 0,                 0,      -0.140730539,    0.002865978005,     -0.1882821761,                 0,      -65.69561096,              -nan
          0,           0,         169,      -8.583373892,      -6.533124043,      -7.887625991,      -4.783123051,      -10.51693675,   1.230192101e-08,   0.0009893968444,               100,               100,               100,       6409.460359,    0.002865976995,     -0.1882821787,                 0,                 0,                 0,      -0.140730541,    0.002865976995,     -0.1882821787,                 0,      -65.69563503,              -nan
          0,           0,         170,      -8.583440314,      -6.533496589,      -7.887938011,      -4.783438724,      -10.51725307,   1.230193496e-08,   0.0009893968443,               100,               100,               100,       6409.460359,    0.002865975986,     -0.1882821813,                 0,                 0,                 0,      -0.140730543,    0.002865975986,     -0.1882821813,                 0,      -65.69565907,              -nan
          0,           0,         171,      -8.583506738,      -6.533869156,      -7.888250021,      -4.783754396,      -10.51756937,   1.230194893e-08,   0.0009893968442,               100,               100,               100,       6409.460359,    0.002865974978,     -0.1882821839,                 0,                 0,                 0,      -0.140730545,    0.002865974978,     -0.1882821839,                 0,       -65.6956831,              -nan
          0,           0,         172,      -8.583573165,      -6.534241743,       -7.88856212,      -4.784070072,      -10.51788564,   1.230196294e-08,   0.0009893968442,               100,               100,               100,       6409.460359,     0.00286597397,     -0.1882821865,                 0,                 0,                 0,     -0.1407305469,     0.00286597397,     -0.1882821865,                 0,      -65.69570711,              -nan
          0,           0,         173,      -8.583639594,      -6.534614351,      -7.888874135,      -4.784385724,       -10.5182019,   1.230197697e-08,   0.0009893968441,               100,               100,               100,       6409.460359,    0.002865972963,     -0.1882821891,                 0,                 0,                 0,     -0.1407305489,    0.002865972963,     -0.1882821891,                 0,      -65.69573111,              -nan
          0,           0,         174,      -8.583706025,       -6.53498698,      -7.889186198,      -4.784701336,      -10.51851813,   1.230199103e-08,    0.000989396844,               100,               100,               100,       6409.460359,    0.002865971957,     -0.1882821917,                 0,                 0,                 0,     -0.1407305509,    0.002865971957,     -0.1882821917,                 0,      -65.69575508,              -nan
          0,           0,         175,      -8.583772459,      -6.535359629,      -7.889498225,      -4.785016915,      -10.51883434,   1.230200512e-08,    0.000989396844,               100,               100,               100,       6409.460359,    0.002865970951,     -0.1882821943,                 0,                 0,                 0,     -0.1407305529,    0.002865970951,     -0.1882821943,                 0,      -65.69577904,              -nan
          0,           0,         176,      -8.583838895,      -6.535732299,      -7.889810189,      -4.785332519,      -10.51915053,   1.230201924e-08,   0.0009893968439,               100,               100,               100,       6409.460359,    0.002865969947,      -0.188282197,                 0,                 0,                 0,     -0.1407305548,    0.002865969947,      -0.188282197,                 0,      -65.69580297,              -nan
          0,           0,         177,      -8.583905334,      -6.536104989,      -7.890122243,      -4.785648045,       -10.5194667,   1.230203339e-08,   0.0009893968438,               100,               100,               100,       6409.460359,    0.002865968943,     -0.1882821996,                 0,                 0,                 0,     -0.1407305568,    0.002865968943,     -0.1882821996,                 0,      -65.69582689,              -nan
          0,           0,         178,      -8.583971775,      -6.536477701,      -7.890434243,      -4.785963596,      -10.51978285,   1.230204756e-08,   0.0009893968438,               100,               100,               100,       6409.460359,     0.00286596794,     -0.1882822022,                 0,                 0,                 0,     -0.1407305588,     0.00286596794,     -0.1882822022,                 0,      -65.69585079,              -nan
          0,           0,         179,      -8.584038218,      -6.536850433,      -7.890746304,      -4.786279115,      -10.52009897,   1.230206177e-08,   0.0009893968437,               100,               100,               100,       6409.460359,    0.002865966938,     -0.1882822048,                 0,                 0,                 0,     -0.1407305607,    0.002865966938,     -0.1882822048,                 0,      -65.69587468,              -nan
          0,           0,         180,      -8.584104663,      -6.537223185,      -7.891058366,      -4.786594617,      -10.52041507,     1.2302076e-08,   0.0009893968436,               100,               100,               100,       6409.460359,    0.002865965936,     -0.1882822074,                 0,                 0,                 0,     -0.1407305627,    0.002865965936,     -0.1882822074,                 0,      -65.69589854,              -nan
          0,           0,         181,      -8.584171112,      -6.537595959,      -7.891370263,      -4.786910069,      -10.52073115,   1.230209026e-08,   0.0009893968436,               100,               100,               100,       6409.460359,    0.002865964935,       -0.18828221,                 0,                 0,                 0,     -0.1407305646,    0.002865964935,       -0.18828221,                 0,      -65.69592239,              -nan
          0,           0,         182,      -8.584237562,      -6.537968753,      -7.891682272,      -4.787225503,      -10.52104721,   1.230210455e-08,   0.0009893968435,               100,               100,               100,       6409.460359,    0.002865963935,     -0.1882822126,                 0,                 0,                 0,     -0.1407305666,    0.002865963935,     -0.1882822126,                 0,      -65.69594622,              -nan
          0,           0,         183,      -8.584304014,      -6.538341567,      -7.891994303,      -4.787540951,      -10.52136325,   1.230211887e-08,   0.0009893968435,               100,               100,               100,       6409.460359,    0.002865962936,     -0.1882822151,                 0,                 0,                 0,     -0.1407305686,    0.002865962936,     -0.1882822151,                 0,      -65.69597003,              -nan
          0,           0,         184,       -8.58437047,      -6.538714402,      -7.892306268,      -4.787856329,      -10.52167926,   1.230213322e-08,   0.0009893968434,               100,               100,               100,       6409.460359,    0.002865961938,     -0.1882822177,                 0,                 0,                 0,     -0.1407305705,    0.002865961938,     -0.1882822177,                 0,      -65.69599382,              -nan
          0,           0,         185,      -8.584436927,      -6.539087258,      -7.892618225,       -4.78817173,      -10.52199525,    1.23021476e-08,   0.0009893968433,               100,               100,               100,       6409.460359,     0.00286596094,     -0.1882822203,                 0,                 0,                 0,     -0.1407305725,     0.00286596094,     -0.1882822203,                 0,      -65.69601759,              -nan
          0,           0,         186,      -8.584503387,      -6.539460135,      -7.892930279,      -4.788487107,      -10.52231122,     1.2302162e-08,   0.0009893968433,               100,               100,               100,       6409.460359,    0.002865959943,     -0.1882822229,                 0,                 0,                 0,     -0.1407305744,    0.002865959943,     -0.1882822229,                 0,      -65.69604135,              -nan
          0,           0,         187,      -8.584569849,      -6.539833032,      -7.893242191,      -4.788802435,      -10.52262717,   1.230217644e-08,   0.0009893968432,               100,               100,               100,       6409.460359,    0.002865958947,     -0.1882822255,                 0,                 0,                 0,     -0.1407305764,    0.002865958947,     -0.1882822255,                 0,      -65.69606508,              -nan
          0,           0,         188,      -8.584636313,       -6.54020595,      -7.893554134,      -4.789117736,       -10.5229431,    1.23021909e-08,   0.0009893968431,               100,               100,               100,       6409.460359,    0.002865957952,     -0.1882822281,                 0,                 0,                 0,     -0.1407305783,    0.002865957952,     -0.1882822281,                 0,       -65.6960888,              -nan
          0,           0,         189,       -8.58470278,      -6.540578888,      -7.893866112,      -4.789433053,        -10.523259,   1.230220539e-08,   0.0009893968431,               100,               100,               100,       6409.460359,    0.002865956957,     -0.1882822307,                 0,                 0,                 0,     -0.1407305803,    0.002865956957,     -0.1882822307,                 0,       -65.6961125,              -nan
          0,           0,         190,      -8.584769249,      -6.540951847,      -7.894178118,      -4.789748331,      -10.52357488,   1.230221992e-08,    0.000989396843,               100,               100,               100,       6409.460359,    0.002865955963,     -0.1882822332,                 0,                 0,                 0,     -0.1407305822,    0.002865955963,     -0.1882822332,                 0,      -65.69613618,              -nan
          0,           0,         191,      -8.584835721,      -6.541324827,      -7.894490042,      -4.790063551,      -10.52389074,   1.230223446e-08,   0.0009893968429,               100,               100,               100,       6409.460359,     0.00286595497,     -0.1882822358,                 0,                 0,                 0,     -0.1407305842,     0.00286595497,     -0.1882822358,                 0,      -65.69615985,              -nan
          0,           0,         192,      -8.584902195,      -6.541697827,      -7.894802026,      -4.790378824,      -10.52420658,   1.230224904e-08,   0.0009893968429,               100,               100,               100,       6409.460359,    0.002865953978,     -0.1882822384,                 0,                 0,                 0,     -0.1407305861,    0.002865953978,     -0.1882822384,                 0,       -65.6961835,              -nan
          0,           0,         193,      -8.584968671,      -6.542070848,      -7.895113869,      -4.790694003,       -10.5245224,   1.230226365e-08,   0.0009893968428,               100,               100,               100,       6409.460359,    0.002865952986,      -0.188282241,                 0,                 0,                 0,     -0.1407305881,    0.002865952986,      -0.188282241,                 0,      -65.69620712,              -nan
          0,           0,         194,      -8.585035149,      -6.542443889,      -7.895425882,      -4.791009203,      -10.52483819,   1.230227828e-08,   0.0009893968427,               100,               100,               100,       6409.460359,    0.002865951995,     -0.1882822436,                 0,                 0,                 0,       -0.14073059,    0.002865951995,     -0.1882822436,                 0,      -65.69623073,              -nan
          0,           0,         195,       -8.58510163,      -6.542816951,      -7.895737861,       -4.79132439,      -10.52515396,   1.230229295e-08,   0.0009893968427,               100,               100,               100,       6409.460359,    0.002865951005,     -0.1882822461,                 0,                 0,                 0,      -0.140730592,    0.002865951005,     -0.1882822461,                 0,      -65.69625433,              -nan
          0,           0,         196,      -8.585168113,      -6.543190034,      -7.896049727,       -4.79163952,      -10.52546971,   1.230230764e-08,   0.0009893968426,               100,               100,               100,       6409.460359,    0.002865950016,     -0.1882822487,                 0,                 0,                 0,     -0.1407305939,    0.002865950016,     -0.1882822487,                 0,       -65.6962779,              -nan
          0,           0,         197,      -8.585234599,      -6.543563137,      -7.896361588,       -4.79195462,      -10.52578544,   1.230232236e-08,   0.0009893968425,               100,               100,               100,       6409.460359,    0.002865949027,     -0.1882822513,                 0,                 0,                 0,     -0.1407305958,    0.002865949027,     -0.1882822513,                 0,      -65.69630146,              -nan
          0,           0,         198,      -8.585301087,      -6.543936261,      -7.896673571,      -4.792269724,      -10.52610114,   1.230233711e-08,   0.0009893968425,               100,               100,               100,       6409.460359,     0.00286594804,     -0.1882822538,                 0,                 0,                 0,     -0.1407305978,     0.00286594804,     -0.1882822538,                 0,      -65.69632499,              -nan
          0,           0,         199,      -8.585367577,      -6.544309405,      -7.896985479,      -4.792584807,      -10.52641682,   1.230235189e-08,   0.0009893968424,               100,               100,               100,       6409.460359,    0.002865947053,     -0.1882822564,                 0,                 0,                 0,     -0.1407305997,    0.002865947053,     -0.1882822564,                 0,      -65.69634852,              -nan
          0,           0,         200,       -8.58543407,       -6.54468257,      -7.897297427,      -4.792899879,      -10.52673248,    1.23023667e-08,   0.0009893968423,               100,               100,               100,       6409.460359,    0.002865946066,      -0.188282259,                 0,                 0,                 0,     -0.1407306017,    0.002865946066,      -0.188282259,                 0,      -65.69637202,              -nan
          0,           0,         201,      -8.585500565,      -6.545055756,      -7.897609281,      -4.793214902,      -10.52704812,   1.230238153e-08,   0.0009893968423,               100,               100,               100,       6409.460359,    0.002865945081,     -0.1882822615,                 0,                 0,                 0,     -0.1407306036,    0.002865945081,     -0.1882822615,                 0,       -65.6963955,              -nan
          0,           0,         202,      -8.585567062,      -6.545428962,       -7.89792119,      -4.793529906,      -10.52736374,    1.23023964e-08,   0.0009893968422,               100,               100,               100,       6409.460359,    0.002865944096,     -0.1882822641,                 0,                 0,                 0,     -0.1407306055,    0.002865944096,     -0.1882822641,                 0,      -65.69641897,              -nan
          0,           0,         203,      -8.585633562,      -6.545802189,      -7.898233028,      -4.793844877,      -10.52767933,   1.230241129e-08,   0.0009893968421,               100,               100,               100,       6409.460359,    0.002865943112,     -0.1882822666,                 0,                 0,                 0,     -0.1407306075,    0.002865943112,     -0.1882822666,                 0,      -65.69644242,              -nan
          0,           0,         204,      -8.585700064,      -6.546175436,      -7.898544977,      -4.794159869,       -10.5279949,   1.230242621e-08,   0.0009893968421,               100,               100,               100,       6409.460359,    0.002865942129,     -0.1882822692,                 0,                 0,                 0,     -0.1407306094,    0.002865942129,     -0.1882822692,                 0,      -65.69646585,              -nan
          0,           0,         205,      -8.585766568,      -6.546548704,      -7.898856858,      -4.794474822,      -10.52831045,   1.230244116e-08,    0.000989396842,               100,               100,               100,       6409.460359,    0.002865941146,     -0.1882822717,                 0,                 0,                 0,     -0.1407306113,    0.002865941146,     -0.1882822717,                 0,      -65.69648926,              -nan
          0,           0,         206,      -8.585833074,      -6.546921992,      -7.899168658,      -4.794789709,      -10.52862598,   1.230245614e-08,   0.0009893968419,               100,               100,               100,       6409.460359,    0.002865940165,     -0.1882822743,                 0,                 0,                 0,     -0.1407306132,    0.002865940165,     -0.1882822743,                 0,      -65.69651265,              -nan
          0,           0,         207,      -8.585899583,      -6.547295301,      -7.899480602,      -4.795104655,      -10.52894148,   1.230247115e-08,   0.0009893968419,               100,               100,               100,       6409.460359,    0.002865939184,     -0.1882822768,                 0,                 0,                 0,     -0.1407306152,    0.002865939184,     -0.1882822768,                 0,      -65.69653603,              -nan
          0,           0,         208,      -8.585966095,      -6.547668631,      -7.899792433,      -4.795419494,      -10.52925696,   1.230248619e-08,   0.0009893968418,               100,               100,               100,       6409.460359,    0.002865938203,     -0.1882822794,                 0,                 0,                 0,     -0.1407306171,    0.002865938203,     -0.1882822794,                 0,      -65.69655939,              -nan
