  1.000000      0.000000
  0.990000      0.001211
  0.980000      0.002372
  0.970000      0.003510
  0.960000      0.004650
  0.950000      0.005821
  0.940000      0.007048
  0.930000      0.008355
  0.920000      0.009766
  0.910000      0.011302
  0.900000      0.012979
  0.890000      0.014814
  0.880000      0.016817
  0.870000      0.018997
  0.860000      0.021360
  0.850000      0.023909
  0.840000      0.026642
  0.830000      0.029556
  0.820000      0.032645
  0.810000      0.035899
  0.800000      0.039308
  0.790000      0.042859
  0.780000      0.046535
  0.770000      0.050322
  0.760000      0.054200
  0.750000      0.058151
  0.740000      0.062155
  0.730000      0.066192
  0.720000      0.070243
  0.710000      0.074286
  0.700000      0.078301
  0.690000      0.082271
  0.680000      0.086174
  0.670000      0.089995
  0.660000      0.093717
  0.650000      0.097323
  0.640000      0.100800
  0.630000      0.104136
  0.620000      0.107318
  0.610000      0.110338
  0.600000      0.113189
  0.590000      0.115862
  0.580000      0.118355
  0.570000      0.120665
  0.560000      0.122788
  0.550000      0.124727
  0.540000      0.126482
  0.530000      0.128057
  0.520000      0.129455
  0.510000      0.130681
  0.500000      0.131742
  0.490000      0.132644
  0.480000      0.133394
  0.470000      0.134002
  0.460000      0.134474
  0.450000      0.134820
  0.440000      0.135047
  0.430000      0.135164
  0.420000      0.135179
  0.410000      0.135098
  0.400000      0.134930
  0.390000      0.134680
  0.380000      0.134352
  0.370000      0.133952
  0.360000      0.133483
  0.350000      0.132946
  0.340000      0.132344
  0.330000      0.131676
  0.320000      0.130940
  0.310000      0.130136
  0.300000      0.129260
  0.290000      0.128307
  0.280000      0.127273
  0.270000      0.126154
  0.260000      0.124941
  0.250000      0.123631
  0.240000      0.122215
  0.230000      0.120687
  0.220000      0.119041
  0.210000      0.117271
  0.200000      0.115371
  0.190000      0.113337
  0.180000      0.111164
  0.170000      0.108848
  0.160000      0.106387
  0.150000      0.103778
  0.140000      0.101018
  0.130000      0.098104
  0.120000      0.095029
  0.110000      0.091787
  0.100000      0.088361
  0.090000      0.084729
  0.080000      0.080854
  0.070000      0.076678
  0.060000      0.072112
  0.050000      0.067015
  0.040000      0.061157
  0.030000      0.054151
  0.020000      0.045258
  0.010000      0.032693
  0.000000      0.000000
  0.000000      0.000000
  0.010000     -0.028049
  0.020000     -0.036483
  0.030000     -0.041626
  0.040000     -0.045179
  0.050000     -0.047822
  0.060000     -0.049901
  0.070000     -0.051614
  0.080000     -0.053081
  0.090000     -0.054377
  0.100000     -0.055547
  0.110000     -0.056621
  0.120000     -0.057616
  0.130000     -0.058543
  0.140000     -0.059407
  0.150000     -0.060210
  0.160000     -0.060955
  0.170000     -0.061640
  0.180000     -0.062266
  0.190000     -0.062834
  0.200000     -0.063343
  0.210000     -0.063795
  0.220000     -0.064191
  0.230000     -0.064534
  0.240000     -0.064825
  0.250000     -0.065067
  0.260000     -0.065264
  0.270000     -0.065420
  0.280000     -0.065536
  0.290000     -0.065618
  0.300000     -0.065668
  0.310000     -0.065691
  0.320000     -0.065688
  0.330000     -0.065663
  0.340000     -0.065618
  0.350000     -0.065557
  0.360000     -0.065480
  0.370000     -0.065389
  0.380000     -0.065285
  0.390000     -0.065169
  0.400000     -0.065041
  0.410000     -0.064902
  0.420000     -0.064750
  0.430000     -0.064586
  0.440000     -0.064408
  0.450000     -0.064215
  0.460000     -0.064007
  0.470000     -0.063782
  0.480000     -0.063538
  0.490000     -0.063275
  0.500000     -0.062990
  0.510000     -0.062682
  0.520000     -0.062351
  0.530000     -0.061995
  0.540000     -0.061613
  0.550000     -0.061204
  0.560000     -0.060768
  0.570000     -0.060305
  0.580000     -0.059814
  0.590000     -0.059296
  0.600000     -0.058750
  0.610000     -0.058177
  0.620000     -0.057577
  0.630000     -0.056951
  0.640000     -0.056299
  0.650000     -0.055622
  0.660000     -0.054920
  0.670000     -0.054194
  0.680000     -0.053443
  0.690000     -0.052667
  0.700000     -0.051867
  0.710000     -0.051039
  0.720000     -0.050185
  0.730000     -0.049300
  0.740000     -0.048383
  0.750000     -0.047430
  0.760000     -0.046437
  0.770000     -0.045401
  0.780000     -0.044315
  0.790000     -0.043173
  0.800000     -0.041970
  0.810000     -0.040699
  0.820000     -0.039351
  0.830000     -0.037921
  0.840000     -0.036399
  0.850000     -0.034780
  0.860000     -0.033055
  0.870000     -0.031221
  0.880000     -0.029271
  0.890000     -0.027204
  0.900000     -0.025019
  0.910000     -0.022720
  0.920000     -0.020313
  0.930000     -0.017809
  0.940000     -0.015226
  0.950000     -0.012586
  0.960000     -0.009922
  0.970000     -0.007274
  0.980000     -0.004693
  0.990000     -0.002243
  1.000000      0.000000
