  1.000000      0.000000
  0.990000      0.000349
  0.980000      0.000637
  0.970000      0.000927
  0.960000      0.001270
  0.950000      0.001712
  0.940000      0.002290
  0.930000      0.003035
  0.920000      0.003970
  0.910000      0.005113
  0.900000      0.006477
  0.890000      0.008069
  0.880000      0.009891
  0.870000      0.011942
  0.860000      0.014217
  0.850000      0.016709
  0.840000      0.019405
  0.830000      0.022293
  0.820000      0.025357
  0.810000      0.028580
  0.800000      0.031943
  0.790000      0.035427
  0.780000      0.039011
  0.770000      0.042676
  0.760000      0.046400
  0.750000      0.050163
  0.740000      0.053943
  0.730000      0.057722
  0.720000      0.061480
  0.710000      0.065199
  0.700000      0.068861
  0.690000      0.072449
  0.680000      0.075950
  0.670000      0.079349
  0.660000      0.082633
  0.650000      0.085792
  0.640000      0.088815
  0.630000      0.091696
  0.620000      0.094426
  0.610000      0.097001
  0.600000      0.099417
  0.590000      0.101672
  0.580000      0.103763
  0.570000      0.105691
  0.560000      0.107457
  0.550000      0.109063
  0.540000      0.110512
  0.530000      0.111808
  0.520000      0.112956
  0.510000      0.113962
  0.500000      0.114831
  0.490000      0.115569
  0.480000      0.116183
  0.470000      0.116681
  0.460000      0.117068
  0.450000      0.117351
  0.440000      0.117538
  0.430000      0.117635
  0.420000      0.117647
  0.410000      0.117580
  0.400000      0.117440
  0.390000      0.117230
  0.380000      0.116955
  0.370000      0.116617
  0.360000      0.116219
  0.350000      0.115762
  0.340000      0.115247
  0.330000      0.114674
  0.320000      0.114041
  0.310000      0.113348
  0.300000      0.112591
  0.290000      0.111767
  0.280000      0.110874
  0.270000      0.109905
  0.260000      0.108858
  0.250000      0.107726
  0.240000      0.106505
  0.230000      0.105189
  0.220000      0.103773
  0.210000      0.102252
  0.200000      0.100620
  0.190000      0.098872
  0.180000      0.097005
  0.170000      0.095014
  0.160000      0.092895
  0.150000      0.090644
  0.140000      0.088258
  0.130000      0.085731
  0.120000      0.083058
  0.110000      0.080232
  0.100000      0.077239
  0.090000      0.074062
  0.080000      0.070674
  0.070000      0.067031
  0.060000      0.063067
  0.050000      0.058675
  0.040000      0.053680
  0.030000      0.047768
  0.020000      0.040318
  0.010000      0.029736
  0.000000      0.000000
  0.000000     -0.000000
  0.010000     -0.030776
  0.020000     -0.040685
  0.030000     -0.046528
  0.040000     -0.050222
  0.050000     -0.052592
  0.060000     -0.054090
  0.070000     -0.054994
  0.080000     -0.055489
  0.090000     -0.055697
  0.100000     -0.055705
  0.110000     -0.055573
  0.120000     -0.055342
  0.130000     -0.055043
  0.140000     -0.054694
  0.150000     -0.054310
  0.160000     -0.053900
  0.170000     -0.053470
  0.180000     -0.053022
  0.190000     -0.052560
  0.200000     -0.052084
  0.210000     -0.051596
  0.220000     -0.051097
  0.230000     -0.050586
  0.240000     -0.050066
  0.250000     -0.049537
  0.260000     -0.048999
  0.270000     -0.048456
  0.280000     -0.047908
  0.290000     -0.047357
  0.300000     -0.046806
  0.310000     -0.046254
  0.320000     -0.045706
  0.330000     -0.045162
  0.340000     -0.044624
  0.350000     -0.044094
  0.360000     -0.043573
  0.370000     -0.043061
  0.380000     -0.042561
  0.390000     -0.042071
  0.400000     -0.041594
  0.410000     -0.041128
  0.420000     -0.040673
  0.430000     -0.040228
  0.440000     -0.039794
  0.450000     -0.039368
  0.460000     -0.038950
  0.470000     -0.038539
  0.480000     -0.038132
  0.490000     -0.037728
  0.500000     -0.037327
  0.510000     -0.036925
  0.520000     -0.036522
  0.530000     -0.036115
  0.540000     -0.035705
  0.550000     -0.035288
  0.560000     -0.034865
  0.570000     -0.034434
  0.580000     -0.033994
  0.590000     -0.033545
  0.600000     -0.033087
  0.610000     -0.032618
  0.620000     -0.032140
  0.630000     -0.031653
  0.640000     -0.031156
  0.650000     -0.030651
  0.660000     -0.030138
  0.670000     -0.029617
  0.680000     -0.029090
  0.690000     -0.028556
  0.700000     -0.028017
  0.710000     -0.027473
  0.720000     -0.026923
  0.730000     -0.026369
  0.740000     -0.025808
  0.750000     -0.025241
  0.760000     -0.024667
  0.770000     -0.024083
  0.780000     -0.023487
  0.790000     -0.022876
  0.800000     -0.022248
  0.810000     -0.021598
  0.820000     -0.020922
  0.830000     -0.020215
  0.840000     -0.019472
  0.850000     -0.018687
  0.860000     -0.017854
  0.870000     -0.016968
  0.880000     -0.016023
  0.890000     -0.015014
  0.900000     -0.013937
  0.910000     -0.012789
  0.920000     -0.011569
  0.930000     -0.010276
  0.940000     -0.008915
  0.950000     -0.007492
  0.960000     -0.006016
  0.970000     -0.004505
  0.980000     -0.002979
  0.990000     -0.001465
  1.000000     -0.000000
