  1.000000      0.000000
  0.990000     -0.000639
  0.980000     -0.001280
  0.970000     -0.001838
  0.960000     -0.002244
  0.950000     -0.002447
  0.940000     -0.002407
  0.930000     -0.002098
  0.920000     -0.001502
  0.910000     -0.000613
  0.900000      0.000572
  0.890000      0.002044
  0.880000      0.003794
  0.870000      0.005805
  0.860000      0.008058
  0.850000      0.010532
  0.840000      0.013204
  0.830000      0.016048
  0.820000      0.019038
  0.810000      0.022150
  0.800000      0.025356
  0.790000      0.028633
  0.780000      0.031956
  0.770000      0.035301
  0.760000      0.038646
  0.750000      0.041971
  0.740000      0.045257
  0.730000      0.048486
  0.720000      0.051643
  0.710000      0.054713
  0.700000      0.057685
  0.690000      0.060547
  0.680000      0.063292
  0.670000      0.065911
  0.660000      0.068399
  0.650000      0.070751
  0.640000      0.072966
  0.630000      0.075041
  0.620000      0.076976
  0.610000      0.078772
  0.600000      0.080430
  0.590000      0.081953
  0.580000      0.083345
  0.570000      0.084609
  0.560000      0.085750
  0.550000      0.086773
  0.540000      0.087683
  0.530000      0.088485
  0.520000      0.089185
  0.510000      0.089789
  0.500000      0.090303
  0.490000      0.090732
  0.480000      0.091081
  0.470000      0.091355
  0.460000      0.091561
  0.450000      0.091701
  0.440000      0.091781
  0.430000      0.091804
  0.420000      0.091774
  0.410000      0.091694
  0.400000      0.091565
  0.390000      0.091391
  0.380000      0.091173
  0.370000      0.090912
  0.360000      0.090609
  0.350000      0.090263
  0.340000      0.089875
  0.330000      0.089444
  0.320000      0.088969
  0.310000      0.088448
  0.300000      0.087880
  0.290000      0.087262
  0.280000      0.086592
  0.270000      0.085867
  0.260000      0.085084
  0.250000      0.084239
  0.240000      0.083329
  0.230000      0.082351
  0.220000      0.081300
  0.210000      0.080173
  0.200000      0.078965
  0.190000      0.077673
  0.180000      0.076292
  0.170000      0.074817
  0.160000      0.073245
  0.150000      0.071571
  0.140000      0.069790
  0.130000      0.067898
  0.120000      0.065888
  0.110000      0.063754
  0.100000      0.061487
  0.090000      0.059076
  0.080000      0.056504
  0.070000      0.053745
  0.060000      0.050760
  0.050000      0.047482
  0.040000      0.043791
  0.030000      0.039462
  0.020000      0.034005
  0.010000      0.026034
  0.000000      0.000000
  0.000000     -0.000000
  0.010000     -0.034075
  0.020000     -0.045789
  0.030000     -0.052509
  0.040000     -0.056418
  0.050000     -0.058515
  0.060000     -0.059380
  0.070000     -0.059388
  0.080000     -0.058798
  0.090000     -0.057794
  0.100000     -0.056507
  0.110000     -0.055035
  0.120000     -0.053446
  0.130000     -0.051793
  0.140000     -0.050111
  0.150000     -0.048426
  0.160000     -0.046755
  0.170000     -0.045109
  0.180000     -0.043496
  0.190000     -0.041919
  0.200000     -0.040380
  0.210000     -0.038879
  0.220000     -0.037414
  0.230000     -0.035984
  0.240000     -0.034589
  0.250000     -0.033225
  0.260000     -0.031892
  0.270000     -0.030589
  0.280000     -0.029314
  0.290000     -0.028068
  0.300000     -0.026850
  0.310000     -0.025661
  0.320000     -0.024501
  0.330000     -0.023371
  0.340000     -0.022271
  0.350000     -0.021203
  0.360000     -0.020168
  0.370000     -0.019166
  0.380000     -0.018199
  0.390000     -0.017268
  0.400000     -0.016372
  0.410000     -0.015513
  0.420000     -0.014691
  0.430000     -0.013906
  0.440000     -0.013158
  0.450000     -0.012445
  0.460000     -0.011768
  0.470000     -0.011126
  0.480000     -0.010517
  0.490000     -0.009939
  0.500000     -0.009392
  0.510000     -0.008873
  0.520000     -0.008381
  0.530000     -0.007914
  0.540000     -0.007469
  0.550000     -0.007045
  0.560000     -0.006641
  0.570000     -0.006253
  0.580000     -0.005881
  0.590000     -0.005524
  0.600000     -0.005179
  0.610000     -0.004846
  0.620000     -0.004524
  0.630000     -0.004212
  0.640000     -0.003911
  0.650000     -0.003620
  0.660000     -0.003339
  0.670000     -0.003070
  0.680000     -0.002814
  0.690000     -0.002571
  0.700000     -0.002343
  0.710000     -0.002131
  0.720000     -0.001938
  0.730000     -0.001765
  0.740000     -0.001614
  0.750000     -0.001486
  0.760000     -0.001384
  0.770000     -0.001308
  0.780000     -0.001260
  0.790000     -0.001241
  0.800000     -0.001251
  0.810000     -0.001289
  0.820000     -0.001354
  0.830000     -0.001445
  0.840000     -0.001560
  0.850000     -0.001693
  0.860000     -0.001841
  0.870000     -0.001998
  0.880000     -0.002157
  0.890000     -0.002309
  0.900000     -0.002446
  0.910000     -0.002556
  0.920000     -0.002627
  0.930000     -0.002647
  0.940000     -0.002600
  0.950000     -0.002471
  0.960000     -0.002244
  0.970000     -0.001901
  0.980000     -0.001425
  0.990000     -0.000797
  1.000000     -0.000000
