# x/c  z/c_upper  z/c_lower   median camber and thickness of 17 scanned sections, Savitzky-Golay window 41
0.0117840 0.0268692 -0.0219599
0.0118929 0.0269652 -0.0220565
0.0120022 0.0270602 -0.0221526
0.0121121 0.0271544 -0.0222482
0.0122225 0.0272476 -0.0223434
0.0123333 0.0273399 -0.0224382
0.0124447 0.0274313 -0.0225326
0.0125566 0.0275217 -0.0226264
0.0126689 0.0276110 -0.0227196
0.0127818 0.0276995 -0.0228126
0.0128951 0.0277876 -0.0229056
0.0130090 0.0278752 -0.0229986
0.0131234 0.0279622 -0.0230915
0.0132382 0.0280487 -0.0231844
0.0133536 0.0281342 -0.0232776
0.0134695 0.0282187 -0.0233710
0.0135858 0.0283024 -0.0234644
0.0137027 0.0283854 -0.0235578
0.0138201 0.0284678 -0.0236510
0.0139379 0.0285498 -0.0237439
0.0140563 0.0286315 -0.0238363
0.0141752 0.0287131 -0.0239283
0.0142945 0.0287948 -0.0240196
0.0144144 0.0288765 -0.0241102
0.0145348 0.0289586 -0.0242001
0.0146557 0.0290412 -0.0242893
0.0147770 0.0291245 -0.0243778
0.0148989 0.0292087 -0.0244655
0.0150213 0.0292939 -0.0245525
0.0151441 0.0293801 -0.0246389
0.0152675 0.0294673 -0.0247246
0.0153914 0.0295557 -0.0248098
0.0155158 0.0296447 -0.0248941
0.0156406 0.0297342 -0.0249769
0.0157660 0.0298239 -0.0250583
0.0158919 0.0299138 -0.0251382
0.0160183 0.0300038 -0.0252164
0.0161451 0.0300938 -0.0252929
0.0162725 0.0301836 -0.0253676
0.0164004 0.0302730 -0.0254403
0.0165288 0.0303627 -0.0255118
0.0166577 0.0304525 -0.0255820
0.0167870 0.0305425 -0.0256511
0.0169169 0.0306326 -0.0257191
0.0170473 0.0307229 -0.0257863
0.0171782 0.0308134 -0.0258526
0.0173096 0.0309040 -0.0259184
0.0174414 0.0309948 -0.0259838
0.0175738 0.0310857 -0.0260489
0.0177067 0.0311768 -0.0261140
0.0178401 0.0312679 -0.0261791
0.0179740 0.0313587 -0.0262440
0.0181084 0.0314492 -0.0263093
0.0182432 0.0315393 -0.0263748
0.0183786 0.0316288 -0.0264408
0.0185145 0.0317181 -0.0265067
0.0186509 0.0318073 -0.0265724
0.0187878 0.0318963 -0.0266379
0.0189252 0.0319851 -0.0267032
0.0190631 0.0320737 -0.0267683
0.0192014 0.0321620 -0.0268331
0.0193403 0.0322500 -0.0268977
0.0194797 0.0323378 -0.0269621
0.0196196 0.0324254 -0.0270262
0.0197600 0.0325127 -0.0270900
0.0199009 0.0325998 -0.0271536
0.0200423 0.0326867 -0.0272170
0.0201842 0.0327732 -0.0272801
0.0203266 0.0328593 -0.0273427
0.0204695 0.0329451 -0.0274050
0.0206129 0.0330304 -0.0274669
0.0207568 0.0331154 -0.0275284
0.0209011 0.0331999 -0.0275896
0.0210460 0.0332836 -0.0276508
0.0211914 0.0333667 -0.0277118
0.0213373 0.0334493 -0.0277727
0.0214837 0.0335314 -0.0278333
0.0216306 0.0336131 -0.0278935
0.0217780 0.0336944 -0.0279531
0.0219259 0.0337754 -0.0280120
0.0220743 0.0338562 -0.0280702
0.0222232 0.0339369 -0.0281278
0.0223726 0.0340177 -0.0281848
0.0225225 0.0340994 -0.0282419
0.0226729 0.0341820 -0.0282989
0.0228238 0.0342654 -0.0283557
0.0229752 0.0343495 -0.0284122
0.0231271 0.0344343 -0.0284682
0.0232795 0.0345197 -0.0285236
0.0234324 0.0346057 -0.0285784
0.0235858 0.0346924 -0.0286326
0.0237397 0.0347798 -0.0286862
0.0238941 0.0348679 -0.0287391
0.0240490 0.0349564 -0.0287912
0.0242044 0.0350453 -0.0288423
0.0243604 0.0351345 -0.0288924
0.0245168 0.0352239 -0.0289415
0.0246737 0.0353136 -0.0289896
0.0248311 0.0354035 -0.0290367
0.0249890 0.0354934 -0.0290828
0.0251474 0.0355834 -0.0291279
0.0253063 0.0356734 -0.0291720
0.0254657 0.0357632 -0.0292153
0.0256256 0.0358528 -0.0292578
0.0257860 0.0359422 -0.0292995
0.0259469 0.0360313 -0.0293404
0.0261084 0.0361201 -0.0293805
0.0262703 0.0362086 -0.0294200
