case,kind,policy,placement_n_sections,ramp_fraction,max_gap_ratio,sections_in_band,solver_n_strips,solver_n_vortices,worst_all_error,worst_control_error,err_CL,err_CDind,err_CDtotal,err_Cm,err_e,err_Xnp,err_CLa,err_Cma,err_Clp,err_Cmq,err_Cnb,err_CL_de,err_Cm_de,err_Cl_da,err_Cn_da,err_CY_da
nominal,constructed,current_sum_sqrt_w3,25,0.049602145615534644,2.274323625980706,10,192,4608,0.018072289156626457,0.018072289156626457,0.0038280796240561985,0.005453837164004626,0.018010385512972772,0.002502958041321539,0.006248629686472306,2.388516015002269e-05,0.001945348730503985,0.00025659692799779953,0.0011859176320424159,0.0013194468492315728,0.0048653541525231535,0.01399622187875665,0.011612093315200333,0.011426705843943947,0.018072289156626457,0.009791921664626656
nominal,constructed,proposed_sqrt_sum_w3,25,0.04863214563647288,2.5592329536210854,10,192,4608,0.018894332882857644,0.018072289156626457,0.0038280796240561985,0.004860222234589137,0.018894332882857644,0.002502958041321539,0.0060307017543860305,5.075338928144918e-05,0.0020465406770870313,0.00033925957875563376,0.0010081915563956473,0.001521646039927952,0.0048653541525231535,0.013826863620748857,0.011405252694360126,0.011426705843943947,0.018072289156626457,0.009791921664626656
nominal,constructed,proposed_max_channel_w3,25,0.07778431798405416,2.411134986703424,11,192,4608,0.02742750285954648,0.006097560975609739,0.0029594398203197513,0.0064370118908491205,0.02742750285954648,0.0013213049024968673,0.003188915768638678,2.6870083147923526e-05,0.0020247861402019063,0.00030815616484959006,0.0009467952757177314,0.0014763750431806616,0.0033994334277619013,0.006059032285986377,0.004005903436643457,0.0055829228243021636,0.006097560975609739,0.003694581280788134
nominal,constructed,proposed_sqrt_sum_w3_no_thickness,25,0.082794063622831,2.5779262762930393,11,192,4608,0.018826541730005374,0.006097560975609739,0.0021156745034777006,0.006353534791400083,0.018826541730005374,0.0,0.0019817240999669976,8.956132861238004e-05,0.0017823865725187607,0.00025581008659168617,0.0006462766387151309,0.0025235202254090287,0.003060530491951853,0.004680592875097532,0.002323125659978823,0.004602235371466181,0.006097560975609739,0.0024660912453760052
nominal,constructed,proposed_max_channel_w3_no_thickness,25,0.07450531280543762,2.4233249109063366,11,192,4608,0.023954002273888116,0.0064030457731244625,0.0029067462938984485,0.0066225165562913205,0.023954002273888116,0.001230292536225246,0.003188915768638678,5.373872233190973e-05,0.0020407226961771823,0.00030517354401112304,0.0009144814437819389,0.0015680994880829895,0.0035123498753682047,0.0064030457731244625,0.004320792496574915,0.005909389363099218,0.006097560975609739,0.003694581280788134
nominal,constructed,proposed_sqrt_sum_w1,25,0.11716473705375742,1.8562067931483552,11,192,4608,0.010526478481146842,0.005542565168442004,0.0019045099854516556,0.005500213330365256,0.010526478481146842,0.0005471706716520404,0.002311248073959928,2.985636104620405e-06,0.0012992606745094865,2.131750721516916e-06,0.0007819947328452796,0.0012868449747081925,0.002268859897901212,0.005542565168442004,0.0033755274261604196,0.002963450773790032,0.0,0.0012345679012344642
nominal,constructed,proposed_sqrt_sum_w0,25,0.11082908399530188,1.7694664709634198,9,192,4608,0.014503947820116634,0.014503947820116634,0.0022739892646554045,0.0011594041590146324,0.006070868469882442,0.0016397176041903858,0.005267200702293456,2.6870083147923526e-05,0.00063026655223884,0.0002860809468382488,0.0004556250302942247,0.0012270467178105322,0.004302049133929564,0.014503947820116634,0.012541806020066923,0.01110385369039849,0.012121212121212087,0.009791921664626656
nominal,constructed,proposed_sqrt_sum_w3_gap15,25,0.2319458604369533,1.5843093127753713,11,192,4608,0.005268332498562266,0.0036442516268980797,0.0012176076656343893,0.005268332498562266,0.00011373512522842506,0.00041043414812115444,0.0009918448313863918,2.985645018835705e-06,0.0009670303793696938,0.00032136470034665766,0.0010534309211057567,2.060801411888451e-05,0.0007952738014087777,0.0036442516268980797,0.002428465843100037,0.0006600660066007477,0.0,0.0
elevon_narrow,constructed,uniform_pinned25,25,0.38888888888888895,1.4000000000000004,4,192,4608,0.024538845545665336,0.02222222222222231,0.0015184071049993708,0.0031138289979541233,0.024538845545665336,0.00183561085049969,0.0025410269984118133,9.856277552777454e-05,0.00018486796141857826,0.00020488355500662388,0.00016445777304834817,0.0006102056600926771,0.0018339009693476714,0.01652134006424966,0.01693063899508465,0.019857029388403377,0.02222222222222231,0.02077151335311575
elevon_narrow,constructed,current_sum_sqrt_w3,25,0.2504756183790165,2.2872322090790145,7,192,4608,0.018055555555555543,0.018055555555555543,0.0016900117441493497,0.005243513266652345,0.0031686094582060583,0.00015324887617491954,0.0002122466305847161,7.467055351787089e-05,0.0022613842323617427,0.000610869648505116,0.0016964513205550266,0.0012290295668385633,0.0015723270440251387,0.017732151189920598,0.018055555555555543,0.013776337115073005,0.0,0.015151515151515192
elevon_narrow,constructed,proposed_sqrt_sum_w3,25,0.22822153990512975,2.413687855295229,7,192,4608,0.017265515632291246,0.017265515632291246,0.0018329705579104977,0.004690971008446117,0.00624760928863833,5.108034938964091e-05,0.0004244031830238259,0.00010453565263103469,0.0023073356978589605,0.0006695759664367502,0.0015029397630772416,0.0012552222772550766,0.0017031311410978633,0.017265515632291246,0.01722222222222222,0.012155591572123208,0.0,0.012121212121212087
elevon_narrow,constructed,proposed_max_channel_w3,25,0.18573048053150815,2.2657659283177987,7,192,4608,0.012832477834810894,0.012832477834810894,0.0030036902480189815,0.0024018673673053006,0.00023613681024444276,0.0017847126612616233,0.0007424692405599522,0.0001433576145292718,0.002310365316077172,0.0006095933475996954,0.0012029968489866661,0.0013243372357092684,0.0007867820613689915,0.012832477834810894,0.012777777777777787,0.008103727714748805,0.0,0.009090909090909148
elevon_narrow,constructed,proposed_sqrt_sum_w3_no_thickness,25,0.1664920766218284,2.5152321941115363,7,192,4608,0.010277777777777697,0.010277777777777697,0.003288815168587481,0.0007893460831519786,0.0038533778050937905,0.002191752892604178,0.0012721297572352156,0.00022994959027162047,0.002275776080639304,0.0005096063131579296,0.0011352678038694683,0.0017794144560441792,0.0009177920545430788,0.009799346710219203,0.010277777777777697,0.005672609400324199,0.0,0.006060606060606043
elevon_narrow,constructed,proposed_max_channel_w3_no_thickness,25,0.1373977726601742,2.336460478524439,7,192,4608,0.02222222222222231,0.02222222222222231,0.0024900540942785483,0.0015335866758382024,0.007626370878609827,0.0010715925907027388,0.0020127118644066755,0.0002269639097520434,0.0022661815612535397,0.0005687499973392129,0.0010385120251306655,0.0015634513340285448,0.0024872365492865454,0.00629958002799816,0.006666666666666588,0.0032414910858995926,0.02222222222222231,0.003030303030303104
elevon_narrow,constructed,proposed_sqrt_sum_w1,25,0.2311521141937141,2.2101762507584737,6,192,4608,0.00861111111111105,0.00861111111111105,0.0013181271133016676,0.004600760027514412,0.007719317092702333,0.00040866366979973816,0.0008484462827446303,3.883007957174976e-05,0.0017660011732830055,0.00016055862476633807,0.0016416230459363596,0.0016109361832354547,0.0009177920545430788,0.008399440037330745,0.00861111111111105,0.0040518638573744025,0.0,0.006060606060606043
