"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          10,      -2.868680156,     -0.2022506651,     -0.1801730061,       2.608423326,       -7.67690546,       2884.257161,      0.7039636604,       2.725574284,                 0,                 0,                 0,      0.6267654592,      0.2199778631,       2.806408693,                 0,       3.871754235,    0.001079499442
          0,           0,          11,      -2.981394241,     -0.1967859563,     -0.2386507231,       2.492989047,      -7.725644586,       2884.257161,      0.6798588698,       2.683523658,                 0,                 0,                 0,      0.6122900266,      0.2035412929,       2.760811158,                 0,       3.947177536,    0.001079499442
          0,           0,          12,      -2.973859248,     -0.1966321611,     -0.2429691434,       2.500482731,      -7.711852448,       2884.257161,      0.5999641409,       2.513431543,                 0,                 0,                 0,      0.5543496843,      0.1543965304,        2.57942955,                 0,       4.189302946,    0.001084519389
          0,           0,          13,       -2.95904185,     -0.1957441122,     -0.2521034799,       2.515424885,      -7.683563351,       2884.257161,      0.4313000892,       2.071340446,                 0,                 0,                 0,      0.4030728743,     0.06506317787,       2.114766605,                 0,       4.802550471,    0.001084519389
          0,           0,          14,      -2.931204324,     -0.2085181726,     -0.2855445273,       2.543985531,      -7.635198576,       2884.257161,      0.1672320369,       1.102897038,                 0,                 0,                 0,      0.0735878359,    -0.02682465426,       1.115181092,                 0,        6.59501049,    0.001084519389
          0,           0,          15,      -2.896232423,     -0.2864821864,     -0.3896787471,       2.581811988,      -7.622015348,       2884.257161,      0.1558832982,        1.06610779,                 0,                 0,                 0,     0.06099965353,     -0.0316125943,       1.076980068,                 0,       6.839140577,    0.001084519389
          0,           0,          16,      -2.884512529,     -0.2918672004,     -0.3944570394,       2.593448007,       -7.60156996,       2884.257161,      0.1163204319,      0.9124162824,                 0,                 0,                 0,     0.00881880871,    -0.04388616152,        0.91875346,                 0,       7.843989807,    0.001084519389
          0,           0,          17,      -2.864299174,     -0.3004794964,     -0.4017085649,        2.61394698,      -7.569760512,       2884.257161,     0.03591960972,       0.545305264,                 0,                 0,                 0,     -0.1139956683,    -0.05931735523,      0.5432582265,                 0,       15.18126918,    0.001084519389
          0,           0,          18,       -2.83685697,     -0.3162992004,     -0.4148424904,       2.642342157,       -7.53517925,       2884.257161,     -0.0799022746,     -0.1414495044,                 0,                 0,                 0,     -0.3315387612,    -0.05412593083,      -0.153175453,                 0,       1.770281323,    0.001084519389
          0,           0,          19,      -2.827042313,     -0.3384658319,     -0.4300794903,        2.65384263,      -7.517616666,       2884.257161,    -0.08541543239,     -0.1651619045,                 0,                 0,                 0,     -0.3387644878,    -0.05543771631,     -0.1774849582,                 0,       1.933630725,    0.001084519389
          0,           0,          20,      -2.822800459,     -0.3352752801,     -0.4238682183,       2.657917804,      -7.506509402,       2884.257161,     -0.1027988845,     -0.2655303713,                 0,                 0,                 0,     -0.3696919655,    -0.05512827335,     -0.2793472073,                 0,       2.583008295,    0.001084519389
          0,           0,          21,       -2.81609813,     -0.3264145886,     -0.4117897024,       2.664622206,      -7.489277395,       2884.257161,     -0.1364946637,     -0.4982206293,                 0,                 0,                 0,     -0.4389924061,    -0.04790589869,      -0.514353588,                 0,       3.650110677,    0.001084519389
          0,           0,          22,      -2.810111195,     -0.3066785395,     -0.3909466775,       2.670896851,      -7.468384696,       2884.257161,     -0.1786126733,     -0.8947714219,                 0,                 0,                 0,     -0.5429757049,    -0.02052371862,     -0.9121935987,                 0,       5.009562901,    0.001084519389
          0,           0,          23,      -2.824557268,     -0.2748774192,     -0.3646328447,       2.656817543,      -7.444568666,       2884.257161,     -0.1733498948,       -1.24554206,                 0,                 0,                 0,     -0.5782143684,     0.04556978859,      -1.256721371,                 0,       7.185133061,    0.001084519389
          0,           0,          24,      -2.922267472,     -0.2678096121,     -0.3668690692,        2.55869297,      -7.414323228,       2884.257161,     -0.1729865884,       -1.24483231,                 0,                 0,                 0,      -0.574468467,     0.04580432865,      -1.255959316,                 0,       7.196120353,    0.001084519389
          0,           0,          25,      -2.923302687,     -0.2613002369,     -0.3603305093,       2.557171054,      -7.399430229,       2884.257161,     -0.1688601452,      -1.269255212,                 0,                 0,                 0,     -0.5683862744,      0.0541090744,       -1.27929463,                 0,       7.516606187,    0.001084519389
          0,           0,          26,       -2.92788493,     -0.2506944999,     -0.3502870228,       2.552483692,      -7.371488613,       2884.257161,     -0.1471054069,      -1.274066244,                 0,                 0,                 0,     -0.5344535929,     0.07636873634,      -1.280254901,                 0,       8.660906974,    0.001084519389
          0,           0,          27,      -2.943024759,     -0.2431623651,     -0.3450876627,       2.537635794,      -7.320647667,       2884.257161,    -0.06504828652,      -1.025097332,                 0,                 0,                 0,     -0.3898259312,      0.1139462268,      -1.020819317,                 0,       15.75902129,    0.001084519389
          0,           0,          28,      -2.975658229,     -0.2695870928,     -0.3760727972,       2.506446969,      -7.290672767,       2884.257161,    -0.06258814286,      -1.006811984,                 0,                 0,                 0,     -0.3818726316,      0.1131937779,      -1.002384564,                 0,       16.08630545,    0.001084519389
          0,           0,          29,       -2.96675475,     -0.2706122592,      -0.375657298,       2.515197156,      -7.273536851,       2884.257161,    -0.04917025151,     -0.9496685158,                 0,                 0,                 0,     -0.3542525769,      0.1164849622,     -0.9437792417,                 0,       19.31388363,    0.001084519389
          0,           0,          30,      -2.953298345,     -0.2704127767,     -0.3751916742,       2.529284611,      -7.243849639,       2884.257161,    -0.01152363876,     -0.7881696279,                 0,                 0,                 0,      -0.282614355,      0.1255156508,     -0.7781966191,                 0,        68.3958986,    0.001079499442
          0,           0,          31,      -2.932929798,     -0.2699644813,     -0.3800330921,       2.550949798,      -7.195941089,       2884.257161,     0.07583996294,      -0.350739034,                 0,                 0,                 0,     -0.1217019241,      0.1355929776,     -0.3322410486,                 0,       -4.62472581,    0.001079499442
          0,           0,          32,      -2.912150892,     -0.2747196634,     -0.4069569127,       2.572830904,      -7.128489257,       2884.257161,      0.2234116068,      0.5681021087,                 0,                 0,                 0,      0.1363186653,      0.1213675865,      0.5982663796,                 0,       2.542849572,    0.001079499442
          0,           0,          33,      -2.937519143,     -0.3007089481,     -0.4890792076,       2.546810477,      -7.084828185,       2884.257161,      0.2259860268,      0.6012074135,                 0,                 0,                 0,      0.1433796722,      0.1181542196,      0.6313157837,                 0,        2.66037428,    0.001079499442
          0,           0,          34,       -2.93332651,     -0.2976421909,     -0.4886499416,       2.550318565,      -7.065057006,       2884.257161,      0.2449767201,      0.7454792672,                 0,                 0,                 0,      0.1784273591,      0.1118038571,      0.7766935231,                 0,        3.04306167,    0.001079499442
          0,           0,          35,      -2.929240258,      -0.289597815,     -0.4828886758,       2.554247494,      -7.032628925,       2884.257161,      0.2842183863,       1.057867708,                 0,                 0,                 0,      0.2441003292,     0.09620367062,       1.091150326,                 0,       3.722024187,    0.001079499442
          0,           0,          36,      -2.937664228,     -0.2850671496,     -0.4872792675,       2.544666705,      -6.985983595,       2884.257161,      0.3210298258,       1.460012805,                 0,                 0,                 0,      0.2923871565,     0.06262409846,       1.493578174,                 0,       4.547903925,    0.001079499442
          0,           0,          37,      -2.993095958,     -0.2955779846,     -0.5167262362,        2.48729033,      -6.948910799,       2884.257161,      0.3194511683,       1.466202059,                 0,                 0,                 0,      0.2910803981,     0.05999467163,       1.499399268,                 0,       4.589753316,    0.001079499442
          0,           0,          38,      -2.983823142,     -0.3044932129,     -0.5150432674,       2.495768084,      -6.934512317,       2884.257161,      0.3207829326,       1.512213944,                 0,                 0,                 0,      0.2925835314,     0.05331632351,       1.544943388,                 0,       4.714134668,    0.001079499442
          0,           0,          39,      -2.983361305,     -0.3055076662,     -0.5084401376,       2.496542422,      -6.911086694,       2884.257161,      0.3204609568,       1.587258235,                 0,                 0,                 0,      0.2864682367,     0.03996793491,       1.618791677,                 0,       4.953047168,    0.001079499442
          0,           0,          40,      -2.999319402,     -0.2942467736,     -0.5015640101,       2.481055641,      -6.875678123,       2884.257161,      0.2955081012,       1.557029952,                 0,                 0,                 0,      0.2315741528,     0.02064325542,       1.584689612,                 0,       5.268992442,    0.001079499442
          0,           0,          41,      -3.043784699,      -0.269695902,      -0.499759878,       2.437714325,      -6.846490179,       2884.257161,       0.292723762,       1.549780923,                 0,                 0,                 0,      0.2280970594,      0.0191599972,       1.577067216,                 0,       5.294346153,    0.001079499442
          0,           0,          42,      -3.042579568,     -0.2678586139,     -0.4999190426,        2.43735435,      -6.835404775,       2884.257161,      0.2860927194,        1.53228558,                 0,                 0,                 0,      0.2166391549,     0.01566772949,       1.558686199,                 0,       5.355905538,    0.001079499442
          0,           0,          43,      -3.044112446,      -0.258850216,     -0.4959630509,       2.436475222,      -6.817103665,       2884.257161,      0.2692764295,       1.471338576,                 0,                 0,                 0,      0.1858082687,    0.009690253075,       1.495744998,                 0,       5.464045176,    0.001079499442
          0,           0,          44,      -3.047509133,      -0.241822528,     -0.4889026714,       2.434351761,      -6.788340332,       2884.257161,       0.226152553,       1.260082699,                 0,                 0,                 0,      0.1104015737,    0.003905723203,        1.28021019,                 0,       5.571826106,    0.001079499442
          0,           0,          45,      -3.053085069,     -0.2256713077,     -0.4917247399,       2.428698749,      -6.744816327,       2884.257161,       0.139640922,      0.7441955178,                 0,                 0,                 0,    -0.02725632649,    0.008291267101,      0.7571379073,                 0,        5.32935122,    0.001079499442
          0,           0,          46,       -3.07184971,     -0.2246790817,     -0.5246075392,       2.407886631,      -6.707165971,       2884.257161,      0.1356359602,      0.7238165057,                 0,                 0,                 0,    -0.03158924914,    0.007885928005,      0.7363730439,                 0,       5.336464642,    0.001079499442
          0,           0,          47,      -3.059393197,     -0.2302768286,     -0.5254634135,       2.417865654,       -6.69345481,       2884.257161,      0.1212488373,      0.6389140744,                 0,                 0,                 0,    -0.05179180498,    0.008460530262,      0.6502621736,                 0,        5.26944496,    0.001079499442
          0,           0,          48,      -3.050728514,     -0.2300976492,     -0.5166693695,       2.426854541,      -6.671358127,       2884.257161,     0.09151034049,       0.451587475,                 0,                 0,                 0,    -0.09270055832,     0.01170275071,      0.4606174504,                 0,       4.934824552,    0.001079499442
          0,           0,          49,      -3.057098636,     -0.2257062993,     -0.5058055362,       2.420060246,      -6.637347527,       2884.257161,     0.05482499852,      0.2012944211,                 0,                 0,                 0,      -0.134965727,     0.01903767419,      0.2077565677,                 0,       3.671580968,    0.001431086656
          0,           0,          50,      -3.101511243,      -0.219791039,     -0.5041420816,       2.376977397,      -6.609714878,       2884.257161,     0.05359611138,      0.1972059486,                 0,                 0,                 0,     -0.1349610729,     0.01853741243,      0.2035168141,                 0,         3.6794824,    0.001431086656
          0,           0,          51,      -3.088441266,      -0.225519394,      -0.505039006,       2.387449557,      -6.599089015,       2884.257161,     0.04875541732,      0.1679243855,                 0,                 0,                 0,     -0.1385896167,     0.01885494945,      0.1738395262,                 0,       3.444220043,    0.001431086656
          0,           0,          52,      -3.086306554,     -0.2247157722,     -0.5009046924,       2.391703694,      -6.581847526,       2884.257161,      0.0415726016,      0.1190420908,                 0,                 0,                 0,      -0.141819452,     0.02026957824,      0.1244525804,                 0,       2.863474649,    0.001431086656
          0,           0,          53,      -3.102323803,     -0.2186240115,     -0.5011074862,       2.378898483,      -6.555538175,       2884.257161,     0.04501538849,      0.1333500944,                 0,                 0,                 0,     -0.1220199795,     0.02117550272,       0.139141047,                 0,       2.962322415,    0.001431086656
          0,           0,          54,      -3.136799628,     -0.2109305695,     -0.5288908207,       2.347916959,      -6.535046967,       2884.257161,     0.04516676858,      0.1379235264,                 0,                 0,                 0,     -0.1203597974,     0.02053041485,      0.1436712852,                 0,       3.053650522,    0.001431086656
          0,           0,          55,      -3.130354005,     -0.2130913422,     -0.5359570051,       2.349772783,      -6.526671345,       2884.257161,     0.04631664504,      0.1483321659,                 0,                 0,                 0,     -0.1154274164,     0.01985538083,       0.154121468,                 0,        3.20256715,    0.001431086656
          0,           0,          56,      -3.129782119,     -0.2102507698,     -0.5430749552,        2.35185519,      -6.513093322,       2884.257161,     0.05166763797,      0.1849697784,                 0,                 0,                 0,     -0.1011533222,     0.01876302551,       0.191131663,                 0,       3.579992926,    0.001431086656
          0,           0,          57,      -3.135561313,     -0.2019740562,     -0.5550171909,       2.348211233,      -6.492432119,       2884.257161,     0.07120248773,      0.3151508976,                 0,                 0,                 0,    -0.06152775616,      0.0153953829,      0.3227272295,                 0,       4.426122002,    0.001431086656
          0,           0,          58,      -3.145792072,     -0.1866680179,     -0.5736994042,       2.336223558,      -6.462968675,       2884.257161,      0.1186069815,      0.6374359442,                 0,                 0,                 0,     0.02080324893,    0.006115484856,      0.6483477461,                 0,       5.374354327,    0.001431086656
          0,           0,          59,      -3.182082652,       -0.15783208,     -0.5642364728,       2.295837159,      -6.439282957,       2884.257161,      0.1198402535,      0.6504654453,                 0,                 0,                 0,     0.02372379058,    0.005067471565,      0.6613934552,                 0,       5.427770939,    0.001431086656
          0,           0,          60,      -3.180791284,     -0.1578097038,     -0.5658786665,       2.290473955,      -6.429549365,       2884.257161,      0.1269187224,      0.7039681676,                 0,                 0,                 0,     0.03636794745,    0.002747752427,      0.7153125141,                 0,       5.546606159,    0.001431086656
          0,           0,          61,      -3.180491169,     -0.1496203717,     -0.5505383449,       2.294357982,      -6.414536519,       2884.257161,      0.1432265584,      0.8227535681,                 0,                 0,                 0,     0.06244776026,   -0.001819032577,      0.8351251235,                 0,       5.744420428,    0.001431086656
          0,           0,          62,       -3.19017138,     -0.1350244612,     -0.5251038211,       2.288066144,      -6.392781203,       2884.257161,      0.1650010032,      0.9862476346,                 0,                 0,                 0,     0.09161453093,   -0.008765837284,      0.9999164405,                 0,        5.97722205,    0.001431086656
          0,           0,          63,      -3.225256984,     -0.1194616763,     -0.5146187584,        2.25931971,      -6.376731366,       2884.257161,      0.1648437642,      0.9893441966,                 0,                 0,                 0,       0.091809008,    -0.00945839979,       1.002938654,                 0,       6.001708353,    0.001431086656
          0,           0,          64,      -3.208423781,     -0.1225031053,     -0.5181874433,       2.269211833,      -6.369207035,       2884.257161,      0.1668281329,       1.009216572,                 0,                 0,                 0,     0.09460703885,     -0.0109549799,       1.022853706,                 0,       6.049438751,    0.001431086656
          0,           0,          65,      -3.203648503,     -0.1199690793,     -0.5168198851,        2.28058341,      -6.357532761,       2884.257161,      0.1702882515,       1.043873601,                 0,                 0,                 0,     0.09769966604,    -0.01356555826,        1.05758506,                 0,       6.130038873,    0.001431086656
          0,           0,          66,      -3.221446825,     -0.1133935515,     -0.5219946947,       2.270671541,      -6.340584184,       2884.257161,      0.1675284095,       1.047772505,                 0,                 0,                 0,     0.08711180908,    -0.01696050948,       1.060945489,                 0,       6.254297451,    0.001431086656
          0,           0,          67,      -3.262165606,     -0.1039235864,     -0.5498697921,       2.236878529,      -6.321381533,       2884.257161,      0.1557061975,      0.9944307088,                 0,                 0,                 0,     0.06409075328,    -0.01934040986,       1.006361169,                 0,       6.386583992,    0.001431086656
          0,           0,          68,      -3.290509799,    -0.09333491011,     -0.5778529705,        2.21151609,      -6.304256299,       2884.257161,      0.1383266109,      0.9070845628,                 0,                 0,                 0,     0.03510380607,    -0.02128846244,       0.917324074,                 0,       6.557556473,    0.001431086656
          0,           0,          69,      -3.327265148,    -0.07961506439,     -0.5900233574,       2.177730927,      -6.289314175,       2884.257161,      0.1191739404,      0.8095226406,                 0,                 0,                 0,    0.006374994045,    -0.02320871082,      0.8179185103,                 0,       6.792782362,    0.001431086656
          0,           0,          70,      -3.371282753,    -0.06427539341,     -0.5819460494,       2.135704947,      -6.276640134,       2884.257161,       0.101696914,      0.7223359712,                 0,                 0,                 0,    -0.01702044837,    -0.02528041569,      0.7290215485,                 0,       7.102830782,    0.001431086656
          0,           0,          71,      -3.408894469,    -0.04957542721,     -0.5635229707,       2.099003719,      -6.274063982,       2884.257161,      0.1010898819,      0.7212031516,                 0,                 0,                 0,    -0.01709317364,    -0.02568151354,       0.727800529,                 0,       7.134276328,    0.001431086656
          0,           0,          72,      -3.405445981,    -0.05289735207,        -0.5674073,       2.081733121,      -6.269039626,       2884.257161,      0.0982018817,      0.7087793423,                 0,                 0,                 0,    -0.02022803026,    -0.02636826671,      0.7150639693,                 0,       7.217573941,    0.001431086656
          0,           0,          73,      -3.411935601,    -0.05087963854,     -0.5606547267,       2.089900239,      -6.261681003,       2884.257161,     0.09175733155,      0.6790826744,                 0,                 0,                 0,    -0.02763032973,    -0.02755813739,      0.6846993761,                 0,       7.400854656,    0.001431086656
          0,           0,          74,      -3.427370891,    -0.04381654965,     -0.5491584142,       2.088260462,      -6.252070751,       2884.257161,     0.08219465456,       0.636559356,                 0,                 0,                 0,    -0.03692885242,    -0.02959143909,      0.6411615411,                 0,        7.74453472,    0.001431086656
          0,           0,          75,      -3.448031322,    -0.03280196437,       -0.53854956,       2.069073556,      -6.242170308,       2884.257161,     0.07925712198,      0.6381975214,                 0,                 0,                 0,    -0.03176082478,    -0.03276880836,      0.6422647218,                 0,       8.052241936,    0.001431086656
          0,           0,          76,      -3.457255738,    -0.01772934056,     -0.5360282175,       2.056710606,       -6.25073181,       2884.257161,     0.07922267636,      0.6408622877,                 0,                 0,                 0,    -0.03087207149,     -0.0332654625,      0.6448830229,                 0,       8.089379419,    0.001431086656
          0,           0,          77,      -3.435034924,    -0.02281245872,     -0.5428215082,        2.05973521,      -6.245361268,       2884.257161,     0.07938703842,      0.6470356424,                 0,                 0,                 0,    -0.02852712417,    -0.03417558927,      0.6509911317,                 0,        8.15039401,    0.001431086656
          0,           0,          78,      -3.439070437,     -0.0206629183,      -0.541568602,        2.07937202,      -6.238909147,       2884.257161,     0.08197880913,      0.6707769196,                 0,                 0,                 0,    -0.02101312633,    -0.03574582289,      0.6748217818,                 0,       8.182320855,     0.00227765459
          0,           0,          79,       -3.47569822,    -0.01287622535,     -0.5410926133,        2.06011376,      -6.233672832,       2884.257161,     0.09252736839,      0.7448981673,                 0,                 0,                 0,   -0.001098625004,    -0.03822853955,      0.7496486993,                 0,       8.050571202,     0.00227765459
          0,           0,          80,      -3.527860068,   0.0002855648503,     -0.5368056513,       2.013019608,      -6.246886663,       2884.257161,     0.09275132912,       0.748428997,                 0,                 0,                 0,  -0.0002318776599,    -0.03862110343,      0.7531647781,                 0,       8.069199699,     0.00227765459
          0,           0,          81,      -3.528610653,   -0.004514167126,     -0.5437070966,       1.982521683,      -6.242558284,       2884.257161,     0.09436353943,      0.7616769613,                 0,                 0,                 0,    0.003136792935,    -0.03933387106,      0.7664914334,                 0,       8.071729461,     0.00227765459
          0,           0,          82,      -3.553383745,   -0.003246807079,     -0.5419371775,       1.991877022,      -6.237621382,       2884.257161,     0.09873422557,      0.7937458545,                 0,                 0,                 0,     0.01089550652,    -0.04059829034,      0.7988320898,                 0,       8.039216897,     0.00227765459
          0,           0,          83,      -3.595510487,     0.00322995133,     -0.5364967841,       1.977540816,      -6.234427089,       2884.257161,      0.1070349113,      0.8537173383,                 0,                 0,                 0,     0.02367496403,     -0.0428376496,       0.859333871,                 0,       7.976064336,     0.00227765459
          0,           0,          84,      -3.636975007,     0.01422822415,     -0.5245319109,        1.93877116,      -6.248798342,       2884.257161,      0.1070525021,      0.8557290109,                 0,                 0,                 0,     0.02403865224,    -0.04316964923,      0.8613180363,                 0,       7.993545165,     0.00227765459
          0,           0,          85,      -3.633809103,    0.009405697534,     -0.5297212701,       1.894020747,      -6.245020082,       2884.257161,      0.1079949193,      0.8646385556,                 0,                 0,                 0,     0.02579237372,    -0.04378867569,       0.870255874,                 0,       8.006289195,     0.00227765459
          0,           0,          86,      -3.649633732,     0.00936239708,     -0.5273635978,       1.921199448,      -6.240774806,       2884.257161,      0.1103151473,      0.8843934447,                 0,                 0,                 0,     0.02940096726,    -0.04493409769,      0.8901135453,                 0,       8.016971979,     0.00227765459
          0,           0,          87,      -3.677486234,     0.01376386901,     -0.5221284656,        1.92991118,       -6.23824999,       2884.257161,      0.1132568836,      0.9134864998,                 0,                 0,                 0,     0.03313737139,    -0.04708900893,      0.9192754387,                 0,        8.06561571,     0.00227765459
          0,           0,          88,       -3.69720004,     0.02167815444,     -0.5137815115,       1.908965174,      -6.243249084,       2884.257161,      0.1107542675,      0.9230932942,                 0,                 0,                 0,      0.0282932937,    -0.05122180702,      0.9283017096,                 0,       8.334607007,     0.00227765459
          0,           0,          89,      -3.676572843,      0.0328668244,     -0.5027884969,       1.903713457,      -6.279997998,       2884.257161,      0.1101216091,      0.9220560117,                 0,                 0,                 0,      0.0277756068,    -0.05166473171,      0.9271703258,                 0,       8.373070636,     0.00227765459
          0,           0,          90,      -3.676251188,     0.02672035788,      -0.508510869,       1.881715941,      -6.276714922,       2884.257161,      0.1088210244,      0.9205047276,                 0,                 0,                 0,     0.02619617233,       -0.05267618,       0.925416765,                 0,        8.45888681,     0.00227765459
          0,           0,          91,      -3.684283667,     0.02689556224,     -0.5078594088,       1.926075321,      -6.275450237,       2884.257161,      0.1053014372,      0.9124337876,                 0,                 0,                 0,     0.02137874692,    -0.05474079274,      0.9168572708,                 0,        8.66496994,     0.00227765459
          0,           0,          92,      -3.724012694,     0.03143359956,     -0.5062450642,       1.919305324,      -6.281925885,       2884.257161,     0.09658156111,      0.8841044175,                 0,                 0,                 0,     0.01000466269,    -0.05840885078,      0.8874440969,                 0,       9.153966941,     0.00227765459
          0,           0,          93,      -3.754739873,     0.03892266714,     -0.5016325359,       1.887755994,      -6.319132823,       2884.257161,     0.09597638228,      0.8827286148,                 0,                 0,                 0,    0.009561406304,    -0.05876592996,      0.8859841076,                 0,       9.197352451,     0.00227765459
          0,           0,          94,      -3.726448742,     0.03243485893,     -0.5074928549,       1.864573823,      -6.316040912,       2884.257161,     0.09424848723,       0.877624243,                 0,                 0,                 0,    0.007707046356,    -0.05958120954,      0.8806572368,                 0,       9.311812516,     0.00227765459
          0,           0,          95,      -3.747530065,     0.03104917426,     -0.5081292687,         1.8976865,      -6.314916657,       2884.257161,      0.0904963645,      0.8655015502,                 0,                 0,                 0,    0.003477952251,    -0.06117124558,      0.8680671656,                 0,       9.563937236,     0.00227765459
          0,           0,          96,      -3.801187009,     0.03343680942,     -0.5073979708,       1.889542689,      -6.321178684,       2884.257161,     0.08424861954,      0.8452476837,                 0,                 0,                 0,   -0.003014507006,    -0.06380702625,      0.8470360914,                 0,       10.03277785,     0.00227765459
          0,           0,          97,      -3.837189115,     0.03824697757,     -0.5029693641,        1.85414548,      -6.356408753,       2884.257161,     0.08387490634,        0.84470115,                 0,                 0,                 0,   -0.003165921159,    -0.06408015732,      0.8464329661,                 0,       10.07096385,     0.00227765459
          0,           0,          98,      -3.808571941,     0.03183024166,     -0.5082028332,       1.813062655,      -6.353345882,       2884.257161,     0.08279012583,      0.8419333059,                 0,                 0,                 0,   -0.004014412333,    -0.06466782649,      0.8435188016,                 0,       10.16948939,     0.00227765459
          0,           0,          99,      -3.831395139,     0.02929870744,     -0.5091974513,       1.850561421,      -6.351979372,       2884.257161,     0.08066583654,      0.8362480468,                 0,                 0,                 0,   -0.005718299741,    -0.06577260818,      0.8375510354,                 0,       10.36681801,    0.003323227338
          0,           0,         100,      -3.876760403,     0.02988748291,     -0.5089351518,       1.857979291,      -6.357267042,       2884.257161,     0.07796065244,      0.8312704057,                 0,                 0,                 0,   -0.007151655267,    -0.06757233615,      0.8321792656,                 0,       10.66269175,    0.003323227338
          0,           0,         101,      -3.898457007,     0.03231042896,     -0.5058335207,       1.831916847,      -6.393067602,       2884.257161,     0.07797877946,      0.8314492912,                 0,                 0,                 0,   -0.007097210114,    -0.06758554766,      0.8323585812,                 0,       10.66250712,    0.003323227338
          0,           0,         102,      -3.896389088,     0.03013026237,     -0.5071175669,       1.794672833,      -6.392142016,       2884.257161,     0.07797569158,      0.8316479987,                 0,                 0,                 0,   -0.007037578278,    -0.06762309382,      0.8325537336,                 0,       10.66547769,    0.003323227338
          0,           0,         103,      -3.822239721,     0.02664534029,     -0.5100534799,       1.768418129,       -6.39053365,       2884.257161,     0.07790155793,       0.831773062,                 0,                 0,                 0,   -0.007000358442,    -0.06771781822,      0.8326640237,                 0,        10.6772327,    0.003323227338
          0,           0,         104,      -3.751281894,     0.02235377615,     -0.5130417342,       1.787578593,      -6.388051257,       2884.257161,     0.07767433362,      0.8316765072,                 0,                 0,                 0,   -0.007029055426,    -0.06792482392,      0.8325294787,                 0,       10.70722423,    0.003323227338
          0,           0,         105,      -3.787305018,     0.01895353351,     -0.5127816782,       1.827036641,      -6.384941356,       2884.257161,     0.07720088977,      0.8312938224,                 0,                 0,                 0,   -0.007139702003,    -0.06832462258,      0.8320703952,                 0,       10.76793059,    0.003323227338
