campaign,config_key,eps_e,first_cell_fraction,normal_points,volume_level,preferred_quality,geometry_id,geometry_index,template_index,attempt_ordinal,n_attempts_for_geometry,state,outcome,selected,min_scaled_quality,surface_min_scaled_jacobian,inverted_cells,min_volume,distance_rms,elapsed_s,wall_error_m,interface_max_mismatch_m,is_identity,row_state,accepted_template_index,accepted_min_scaled_quality
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_075,75,41,1,2,FAIL,FAIL_LOW_QUALITY,False,0.0039056352389367196,0.23699915419126003,0.0,6.087005184649159e-12,0.33244196186459746,11.49681352100015,1.734723475976807e-18,3.552713678800501e-15,False,PASS,42.0,0.23561208074456128
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_075,75,42,2,2,PASS,PASS,True,0.23561208074456128,0.23699915419126003,0.0,6.2001764483878705e-12,0.341487944950186,19.03805645600005,1.734723475976807e-18,3.552713678800501e-15,False,PASS,42.0,0.23561208074456128
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_076,76,24,1,2,PASS,PASS,False,0.12084071180377735,0.24178512936977217,0.0,5.599886534081161e-12,0.27159107079578704,23.512341353998636,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.23066650340925565
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_076,76,81,2,2,PASS,PASS,True,0.23066650340925565,0.24178512936977217,0.0,5.901260001515688e-12,0.33182770340067685,22.478428272999736,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.23066650340925565
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_077,77,29,1,1,PASS,PASS,True,0.21963754431670562,0.24286268041486778,0.0,7.35038290945885e-12,0.33433775754610306,17.448086551001325,3.469446951953614e-18,3.552713678800501e-15,False,PASS,29.0,0.21963754431670562
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_078,78,42,1,1,PASS,PASS,True,0.23105685646721358,0.234735531877849,0.0,6.09495246091161e-12,0.29534713038859745,18.96441107099963,6.938893903907228e-18,3.552713678800501e-15,False,PASS,42.0,0.23105685646721358
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_079,79,70,1,1,PASS,PASS,True,0.19075158703716835,0.2375978970114493,0.0,5.472835479972824e-12,0.284191562153112,24.111213194999436,1.734723475976807e-18,3.552713678800501e-15,False,PASS,70.0,0.19075158703716835
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_080,80,56,1,1,PASS,PASS,True,0.18017633370155337,0.23571125136687401,0.0,6.199458361913247e-12,0.3311565840573169,23.41353080800036,8.673617379884035e-19,3.552713678800501e-15,False,PASS,56.0,0.18017633370155337
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_081,81,81,1,1,PASS,PASS,True,0.23194615081934394,0.23211440036448075,0.0,5.915858995664513e-12,0.0,22.3922883180021,8.673617379884035e-19,3.552713678800501e-15,True,PASS,81.0,0.23194615081934394
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_082,82,70,1,1,PASS,PASS,True,0.23184907801873833,0.23206143674211124,0.0,5.779386508870212e-12,0.3430812575081071,23.97973088800063,3.469446951953614e-18,3.552713678800501e-15,False,PASS,70.0,0.23184907801873833
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_083,83,42,1,1,PASS,PASS,True,0.24189829546753208,0.24354785403317197,0.0,6.133091778476815e-12,0.2861602964514888,18.945258178002405,3.469446951953614e-18,3.552713678800501e-15,False,PASS,42.0,0.24189829546753208
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_084,84,16,1,2,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.3134980583722108,0.006766080998204416,,,False,PASS,81.0,0.22400555949162398
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_084,84,81,2,2,PASS,PASS,True,0.22400555949162398,0.2376739049869008,0.0,5.642348884103756e-12,0.3302114982692384,22.595992841001134,1.734723475976807e-18,3.552713678800501e-15,False,PASS,81.0,0.22400555949162398
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,42,1,16,PASS,PASS,False,0.10509996924563533,0.21211135260627764,0.0,3.0638604021705365e-12,0.2980926853603676,18.97033799700148,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,68,2,16,PASS,PASS,True,0.12679119808241598,0.21211135260627764,0.0,3.919888762695562e-12,0.30800699422161104,18.027545143999305,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,41,3,16,FAIL,FAIL_FOLDED,False,-0.5778385572393142,0.21211135260627764,12597.0,-1.0931078460634573e-07,0.3386964948440592,11.562396332999924,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,16,4,16,FAIL,FAIL_FOLDED,False,-0.09497665595412252,0.21211135260627764,117.0,-2.605094957679943e-07,0.3830899454936155,8.503843098998914,5.551115123125783e-17,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,92,5,16,FAIL,FAIL_FOLDED,False,-0.9293579471650416,0.21211135260627764,32516.0,-1.9680596817870358e-07,0.3946006513028084,12.438737000000401,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,90,6,16,PASS,PASS,False,0.10051227815344795,0.21211135260627764,0.0,3.4561773043959407e-12,0.4065083883393344,18.669824199001596,8.673617379884035e-19,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,70,7,16,FAIL,FAIL_FOLDED,False,-0.9823334433087684,0.21211135260627764,27776.0,-1.5796721364988355e-07,0.41507463807411177,12.348607455998717,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,29,8,16,PASS,PASS,False,0.11870164284222952,0.21211135260627764,0.0,5.165749305731646e-12,0.41571100841698777,17.568286179001007,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,2,9,16,FAIL,FAIL_LOW_QUALITY,False,0.07327486135219784,0.21211135260627764,0.0,2.5372759137504373e-12,0.42380020138358626,9.354569398998137,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,47,10,16,PASS,PASS,False,0.10896609705629651,0.21211135260627764,0.0,3.9122391192091575e-12,0.4272831648208447,17.728866733999894,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,56,11,16,FAIL,FAIL_FOLDED,False,-0.9992826880018046,0.21211135260627764,19799.0,-1.3740583294771486e-07,0.4425504532291662,11.935686035001709,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,81,12,16,FAIL,FAIL_FOLDED,False,-0.9996066517382008,0.21211135260627764,12693.0,-4.9599158219277153e-08,0.44376699884239657,11.492547524001566,1.3877787807814457e-17,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,88,13,16,FAIL,FAIL_LOW_QUALITY,False,0.06150743769904482,0.21211135260627764,0.0,2.069012421690229e-12,0.44539144703384426,9.574645024000347,2.7755575615628914e-17,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,65,14,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.4935804000804832,0.006788798000343377,,,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,24,15,16,FAIL,FAIL_FOLDED,False,-0.998570779616343,0.21211135260627764,20641.0,-1.111396898591594e-07,0.5003697757844714,12.060251127997617,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_085,85,43,16,16,FAIL,FAIL_LOW_QUALITY,False,0.008615405953478223,0.21211135260627764,0.0,1.3042482121319147e-12,0.5097259508238868,9.752404828999715,2.7755575615628914e-17,3.552713678800501e-15,False,PASS,68.0,0.12679119808241598
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_086,86,70,1,1,PASS,PASS,True,0.22583805550417976,0.24402481382319843,0.0,5.691560953142469e-12,0.24322842395370722,24.03576417899967,1.734723475976807e-18,3.552713678800501e-15,False,PASS,70.0,0.22583805550417976
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_087,87,42,1,1,PASS,PASS,True,0.22923685898467233,0.23983685978807626,0.0,5.083501030260779e-12,0.3164067945059808,18.989225391997024,3.469446951953614e-18,3.552713678800501e-15,False,PASS,42.0,0.22923685898467233
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_088,88,88,1,1,PASS,PASS,True,0.1914548627603411,0.24014293028510278,0.0,5.901764160907889e-12,0.0,18.54715168199982,1.734723475976807e-18,3.552713678800501e-15,True,PASS,88.0,0.1914548627603411
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,68,1,16,FAIL,FAIL_LOW_QUALITY,False,0.09265941360953309,0.23328502953558633,0.0,6.780575893307903e-12,0.24752758016666918,9.9637293650012,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,42,2,16,FAIL,FAIL_LOW_QUALITY,False,0.05996292924872643,0.23328502953558633,0.0,4.918632908968122e-12,0.34913460426784726,10.7638175960019,6.938893903907228e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,90,3,16,FAIL,FAIL_LOW_QUALITY,False,0.07028144009056343,0.23328502953558633,0.0,5.9237495698942214e-12,0.3715095305368387,11.277778730000136,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,2,4,16,FAIL,FAIL_LOW_QUALITY,False,0.025373252153165198,0.23328502953558633,0.0,5.5698480096735955e-12,0.37629285045391775,9.774112536997563,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,41,5,16,FAIL,FAIL_FOLDED,False,-0.5486103251392965,0.23328502953558633,20431.0,-2.901219556243191e-07,0.4068794624503004,12.421661224001582,3.469446951953614e-18,1.7763568394002505e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,24,6,16,FAIL,FAIL_FOLDED,False,-0.9995359613863364,0.23328502953558633,24079.0,-2.0947568256341413e-07,0.40889541760603165,13.093050442003005,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,29,7,16,FAIL,FAIL_LOW_QUALITY,False,0.07959471952290345,0.23328502953558633,0.0,7.282657607158065e-12,0.4097391307095501,9.67338531600035,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,88,8,16,FAIL,FAIL_LOW_QUALITY,False,0.005174374643726501,0.23328502953558633,0.0,4.299719190179812e-12,0.42506835600474147,10.283677314997476,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,65,9,16,FAIL,FAIL_FOLDED,False,-0.0721133512504841,0.23328502953558633,56.0,-1.6109721190579933e-07,0.42583980411570654,8.41712636399825,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,16,10,16,FAIL,FAIL_LOW_QUALITY,False,0.014743474160746365,0.23328502953558633,0.0,5.802361716356943e-12,0.4553029271674891,8.773018960997433,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,56,11,16,FAIL,FAIL_FOLDED,False,-0.9997544619302142,0.23328502953558633,23943.0,-2.7300644711586236e-07,0.469358983774611,12.019183608997992,6.938893903907228e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,92,12,16,FAIL,FAIL_FOLDED,False,-0.6977794754489012,0.23328502953558633,32647.0,-3.3898289111569955e-07,0.48965660432548574,12.65098678999857,5.551115123125783e-17,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,81,13,16,FAIL,FAIL_FOLDED,False,-0.9995215544381266,0.23328502953558633,20587.0,-1.411974042421391e-07,0.49532673534429306,11.688230752999516,6.938893903907228e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,43,14,16,FAIL,FAIL_LOW_QUALITY,False,-0.06143306174715713,0.23328502953558633,0.0,1.3254323888321513e-12,0.49921934693367453,10.077009635002469,3.469446951953614e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,70,15,16,FAIL,FAIL_FOLDED,False,-0.9991496862984617,0.23328502953558633,28955.0,-2.730093691232154e-07,0.5453815872721252,11.442852236999897,6.938893903907228e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_089,89,47,16,16,FAIL,FAIL_LOW_QUALITY,False,0.06258018655291511,0.23328502953558633,0.0,5.279459374801381e-12,0.549568959445153,6.101436425000429,6.938893903907228e-18,3.552713678800501e-15,False,NEEDS_FALLBACK,,
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_090,90,90,1,1,PASS,PASS,True,0.23243170398110294,0.23262302428095502,0.0,6.2471426973097925e-12,0.0,11.884733064998727,1.734723475976807e-18,3.552713678800501e-15,True,PASS,90.0,0.23243170398110294
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_091,91,42,1,1,PASS,PASS,True,0.2344064295384115,0.23501266991297448,0.0,6.061049637519451e-12,0.34211684457479663,12.367684010998346,3.469446951953614e-18,3.552713678800501e-15,False,PASS,42.0,0.2344064295384115
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_092,92,92,1,1,PASS,PASS,True,0.19040354831202808,0.21278488649422053,0.0,5.6294815811749845e-12,0.0,15.644838078002067,8.673617379884035e-19,3.552713678800501e-15,True,PASS,92.0,0.19040354831202808
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_093,93,42,1,1,PASS,PASS,True,0.23782557024326356,0.2422186743990831,0.0,6.415229441587678e-12,0.3284399599819013,12.176381540000875,6.938893903907228e-18,3.552713678800501e-15,False,PASS,42.0,0.23782557024326356
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,16,1,10,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.28796794995081865,0.003525781001371797,,,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,41,2,10,FAIL,FAIL_FOLDED,False,-0.26363960238937084,0.2288551079471624,3466.0,-5.492962631233501e-08,0.33919528202701626,7.431606077996548,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,70,3,10,FAIL,FAIL_FOLDED,False,-0.5922411008088792,0.2288551079471624,17093.0,-1.3374120695172774e-07,0.3648764604038576,7.959864174001268,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,47,4,10,PASS,PASS,False,0.1421272583035769,0.2288551079471624,0.0,6.320573495446111e-12,0.37874484558598326,11.26922698799899,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,65,5,10,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.3824658606857027,0.010908683001616737,,,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,92,6,10,FAIL,FAIL_FOLDED,False,-0.506654460859449,0.2288551079471624,19809.0,-1.6540379372040418e-07,0.39609161230853823,7.984953431998292,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,88,7,10,FAIL,FAIL_LOW_QUALITY,False,0.08917622175515959,0.2288551079471624,0.0,5.0854429356365174e-12,0.40823987369575065,6.16128595400005,1.734723475976807e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,42,8,10,PASS,PASS,False,0.1386084033511343,0.2288551079471624,0.0,5.9403271208231426e-12,0.4092767238827257,12.078909032999945,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,2,9,10,PASS,PASS,False,0.10471367466990004,0.2288551079471624,0.0,5.602181729993299e-12,0.42298008585696395,11.543591514000582,3.469446951953614e-18,7.105427357601002e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_094,94,68,10,10,PASS,PASS,True,0.16488407791387732,0.2288551079471624,0.0,8.101409514422158e-12,0.4273520595146612,11.433202035001159,3.469446951953614e-18,3.552713678800501e-15,False,PASS,68.0,0.16488407791387732
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,92,1,16,FAIL,FAIL_FOLDED,False,-0.11005248514181813,0.2185548887050914,3179.0,-1.9768637033567615e-08,0.33584939090617205,8.035723503002373,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,70,2,16,FAIL,FAIL_FOLDED,False,-0.19730160059104687,0.2185548887050914,2537.0,-1.9159318257456576e-08,0.36630037971636725,7.893705683000007,1.734723475976807e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,47,3,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.3708793046320662,0.0035241980003775097,,,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,16,4,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.39600108037801396,0.003066679997573374,,,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,42,5,16,FAIL,FAIL_LOW_QUALITY,False,0.08997792790482738,0.2185548887050914,0.0,2.3424928183705784e-12,0.41547430591837936,6.148367295998469,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,90,6,16,FAIL,FAIL_LOW_QUALITY,False,0.04387315081006101,0.2185548887050914,0.0,1.839003717140475e-12,0.42055351066340807,6.03518708699994,1.734723475976807e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,65,7,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.43222345791925343,0.003437863000726793,,,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,88,8,16,PASS,PASS,False,0.11343265159733686,0.2185548887050914,0.0,2.861177173305897e-12,0.4420514689507675,12.04629019099957,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,41,9,16,PASS,PASS,False,0.1037762999522347,0.2185548887050914,0.0,2.3136602691772016e-12,0.4615388324864163,14.458045515999402,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,81,10,16,PASS,PASS,True,0.12415729566245133,0.2185548887050914,0.0,2.1909650227697024e-12,0.4670893800214198,14.557238769997639,3.469446951953614e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,56,11,16,FAIL,FAIL_FOLDED,False,-0.14350757248182577,0.2185548887050914,411.0,-8.411636570586547e-09,0.4710574534155526,7.880839001001732,1.734723475976807e-18,3.552713678800501e-15,False,PASS,81.0,0.12415729566245133
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_095,95,29,12,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.48896718965174674,0.003821640999376541,,,False,PASS,81.0,0.12415729566245133
