campaign,config_key,eps_e,first_cell_fraction,normal_points,volume_level,preferred_quality,geometry_id,geometry_index,template_index,attempt_ordinal,n_attempts_for_geometry,state,outcome,selected,min_scaled_quality,surface_min_scaled_jacobian,inverted_cells,min_volume,distance_rms,elapsed_s,wall_error_m,interface_max_mismatch_m,is_identity,row_state,accepted_template_index,accepted_min_scaled_quality
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,2,11,16,FAIL,FAIL_LOW_QUALITY,False,0.024274016152853205,0.23848947899586728,0.0,2.9770620298590417e-12,0.4640415067670424,9.92688650099808,5.551115123125783e-17,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_qualified21_production_written_v3,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,8,2,6,PASS,PASS,False,0.11512233777199117,0.23848947899586728,0.0,4.049557032616423e-12,0.35449026155777297,22.69481272899975,6.938893903907228e-18,3.552713678800501e-15,False,PASS,95.0,0.1537358946331951
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,16,16,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.5181568245688415,0.004753315002744785,,,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,24,6,16,FAIL,FAIL_FOLDED,False,-0.5597130939179229,0.23848947899586728,7110.0,-5.0989898103274415e-08,0.42997831910593554,12.562879076998797,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,29,5,16,FAIL,FAIL_LOW_QUALITY,False,0.03886624463899418,0.23848947899586728,0.0,2.9472879624951133e-12,0.41945103334492023,9.21379056799924,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,41,8,16,FAIL,FAIL_FOLDED,False,-0.2159692766398518,0.23848947899586728,2895.0,-4.1039388727303635e-08,0.438139222481972,12.037272237001162,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,42,2,16,FAIL,FAIL_LOW_QUALITY,False,0.07395524612296663,0.23848947899586728,0.0,3.5515973543272435e-12,0.3699128097037761,10.225218016003055,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,43,15,16,PASS,PASS,True,0.10432232064703403,0.23848947899586728,0.0,4.563474241589911e-12,0.5179930005735497,17.58239972999945,5.551115123125783e-17,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,47,10,16,FAIL,FAIL_LOW_QUALITY,False,0.09552171001809368,0.23848947899586728,0.0,3.4284861403884806e-12,0.4427612451529316,9.617716770000698,1.734723475976807e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,56,9,16,FAIL,FAIL_FOLDED,False,-0.6388189329264045,0.23848947899586728,6895.0,-6.51518444453273e-08,0.44167793374883996,12.606311194002046,1.734723475976807e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,65,13,16,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.4814108289716423,0.007160081000620266,,,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,68,7,16,FAIL,FAIL_LOW_QUALITY,False,0.005152713889818043,0.23848947899586728,0.0,2.148013920769602e-12,0.43229024643759895,9.766521925001143,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,70,3,16,FAIL,FAIL_FOLDED,False,-0.39152963285388453,0.23848947899586728,10170.0,-6.549263486987999e-08,0.3714756847229649,12.859738836999895,1.734723475976807e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,81,1,16,FAIL,FAIL_FOLDED,False,-0.1988964728057471,0.23848947899586728,982.0,-9.89772370552429e-09,0.3532924649871326,12.199427998999454,3.469446951953614e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,88,12,16,FAIL,FAIL_LOW_QUALITY,False,0.0959955414308005,0.23848947899586728,0.0,4.317191529677294e-12,0.4748222411758297,9.989489693001815,5.551115123125783e-17,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,90,4,16,FAIL,FAIL_LOW_QUALITY,False,0.02336662013567384,0.23848947899586728,0.0,2.620305320425662e-12,0.4003419445391373,10.054720599000575,6.938893903907228e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,92,14,16,FAIL,FAIL_FOLDED,False,-0.45304045474475413,0.23848947899586728,13158.0,-8.607409555734565e-08,0.5042597872510322,12.944048622997798,3.469446951953614e-18,3.552713678800501e-15,False,PASS,43.0,0.10432232064703403
development_atlas_qualified21_production_written_v3,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_007,7,95,6,6,PASS,PASS,True,0.1537358946331951,0.23848947899586728,0.0,3.5346097156711656e-12,0.4176452609817092,22.73132819300008,8.673617379884035e-19,3.552713678800501e-15,False,PASS,95.0,0.1537358946331951
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_008,8,2,5,9,PASS,PASS,False,0.11133766432589837,0.23916848476018657,0.0,6.824408260657901e-12,0.40939710653439176,12.531870605998847,1.734723475976807e-18,3.552713678800501e-15,False,PASS,47.0,0.15015272767080703
development_atlas_qualified21_production_written_v3,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_008,8,8,1,1,PASS,PASS,True,0.2250290156545478,0.23916848476018657,0.0,5.357083861977529e-12,0.0,22.004087326000445,1.734723475976807e-18,3.552713678800501e-15,True,PASS,8.0,0.2250290156545478
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_008,8,16,6,9,SURFACE_BUILD_ERROR,SURFACE_BUILD_ERROR,False,,,,,0.4108643269079722,0.003443651999987196,,,False,PASS,47.0,0.15015272767080703
development_atlas_maximin16_production_written_v2,1.5|3.5999999999999994e-06|257|production,1.5,3.5999999999999994e-06,257.0,production,0.15,lhs100_seed42_008,8,24,4,9,FAIL,FAIL_FOLDED,False,-0.7145088309126173,0.23916848476018657,4754.0,-4.2305187102658524e-08,0.3740164262960678,8.299147237998113,1.734723475976807e-18,3.552713678800501e-15,False,PASS,47.0,0.15015272767080703
