"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1881,      -6.782575269,      -3.623747523,      -3.974088866,      -1.360034813,      -7.221572179,       2884.257161,     0.01505495192,       1.101914892,                 0,                 0,                 0,   -0.003406843563,     -0.1765192796,       1.087788594,                 0,       73.19285362,     0.03438518899
          0,           0,        1882,      -6.831449475,      -3.623773694,      -3.976916724,      -1.427168819,      -7.221579612,       2884.257161,     0.01505496276,       1.101915114,                 0,                 0,                 0,   -0.003406523106,     -0.1765193074,       1.087788814,                 0,       73.19281565,     0.03438518899
          0,           0,        1883,      -6.810212846,       -3.62377279,      -3.972901263,        -1.3975929,      -7.221587041,       2884.257161,     0.01505496273,       1.101915015,                 0,                 0,                 0,   -0.003406440119,     -0.1765192903,       1.087788717,                 0,       73.19280921,     0.03438518899
          0,           0,        1884,      -6.772206584,      -3.623771377,      -3.968773835,      -1.346710135,      -7.221594466,       2884.257161,     0.01505495108,        1.10191458,                 0,                 0,                 0,   -0.003406605254,     -0.1765192262,       1.087788286,                 0,       73.19283697,     0.03438518899
          0,           0,        1885,      -6.730663936,      -3.623767394,      -3.964055416,      -1.294140172,      -7.221601887,       2884.257161,      0.0150549328,        1.10191396,                 0,                 0,                 0,   -0.003406905605,     -0.1765191365,       1.087787672,                 0,       73.19288463,     0.03438518899
          0,           0,        1886,       -6.72448709,      -3.623789481,      -3.965620108,      -1.286486642,      -7.221609303,       2884.257161,     0.01505491421,       1.101913336,                 0,                 0,                 0,   -0.003407207778,     -0.1765190464,       1.087787054,                 0,       73.19293358,     0.03438518899
          0,           0,        1887,      -6.783873134,      -3.623839843,      -3.974279039,      -1.361744376,      -7.221616715,       2884.257161,     0.01505491419,       1.101913249,                 0,                 0,                 0,   -0.003407113876,     -0.1765190313,       1.087786969,                 0,       73.19292786,     0.03438518899
          0,           0,        1888,      -6.831959898,      -3.623865553,      -3.977001949,      -1.427891341,      -7.221624123,       2884.257161,     0.01505492511,       1.101913472,                 0,                 0,                 0,   -0.003406792398,     -0.1765190593,        1.08778719,                 0,       73.19288962,     0.03438518899
          0,           0,        1889,      -6.809577313,      -3.623864037,      -3.972850116,      -1.396706404,      -7.221631526,       2884.257161,     0.01505492477,       1.101913363,                 0,                 0,                 0,   -0.003406716791,     -0.1765190408,       1.087787083,                 0,       73.19288406,     0.03438518899
          0,           0,        1890,      -6.771764198,       -3.62386286,      -3.968798204,      -1.346125246,      -7.221638925,       2884.257161,     0.01505491286,        1.10191292,                 0,                 0,                 0,   -0.003406887834,     -0.1765189756,       1.087786645,                 0,       73.19291249,     0.03438518899
