geometry_id,case_index,dataset_name,status,sampler_id,sampler_seed,realization_seed,realization_mode,generator_family,generator_version,generator_id,config_name,airfoil_name,c1_m,c2_ratio,c3_ratio,c4_ratio,b_total_m,b3_ratio,split_ratio,sw1_deg,sw2_deg,sw3_deg,twist_b0_deg,twist_b1_deg,twist_b2_deg,twist_b3_deg,dihedral_b1_deg,dihedral_b2_deg,dihedral_b3_deg,semi_span_m,full_span_m,approx_area_m2,approx_aspect_ratio_planform,aspect_ratio_aerosandbox,num_sections,n_xsecs_aerosandbox,twist_min_deg,twist_max_deg,twist_mean_deg,dihedral_min_deg,dihedral_max_deg,dihedral_mean_deg,geometry_dir,summary_path,control_points_path,planform_sections_path,section_3d_path,plot_path
geom_00001,1,wing_bwb_bwb_segmented_v1_n5_lhs123,success,lhs_v1,123,,deterministic_from_sample,bwb_segmented,v1,bwb_segmented_v1,wing_bwb,naca4412,1.5552575796436177,0.5655957077244474,0.36695724565819254,0.08294251318094265,1.4983504401750039,0.511429736132468,0.39130207686426355,-43.00890860101935,-52.41189678996132,-20.114868775360023,0.4877582146393138,-0.39127780643508725,0.3105703540221576,2.118499354267332,4.376196827163694,1.741302330335131,-3.5007137902181826,1.4983504401750036,2.9967008803500073,2.014292200538505,4.45824898884567,4.503319329742309,99,99,-0.38330974590078126,2.118499354267332,0.6115319958809856,-3.5007137902181826,4.336528599249371,0.8919835277137107,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001/geometry_summary.json,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001/control_points.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001/planform_sections.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001/section_3d.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00001/plots/planform.png
geom_00002,2,wing_bwb_bwb_segmented_v1_n5_lhs123,success,lhs_v1,123,,deterministic_from_sample,bwb_segmented,v1,bwb_segmented_v1,wing_bwb,naca4412,1.8681449441736049,0.6197985840427518,0.357822217755755,0.11115084065599833,1.818580388918119,0.47598875791274914,0.3505789790716027,-48.96888841174123,-26.038455555825763,-4.731272160063071,1.8596606408684933,-2.0200239246821727,-3.375775778972847,-3.2534541024238965,0.86215869922352,3.6571101749622947,-2.4100914291479194,1.818580388918119,3.637160777836238,3.070587012398881,4.308276714000448,4.368832819221566,99,99,-3.375775778972847,1.8596606408684933,-2.528571335399622,-2.4100914291479194,3.6571101749622947,1.097577409560804,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002/geometry_summary.json,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002/control_points.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002/planform_sections.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002/section_3d.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00002/plots/planform.png
geom_00003,3,wing_bwb_bwb_segmented_v1_n5_lhs123,success,lhs_v1,123,,deterministic_from_sample,bwb_segmented,v1,bwb_segmented_v1,wing_bwb,naca4412,1.3091762981197028,0.4610629759118843,0.31889820613769043,0.14838726783576606,1.9569203098194006,0.5416647682030212,0.5151076129156992,-57.33252576528927,-19.777647120801213,-28.517391358676107,3.605604265444768,-4.844848059602847,1.457406909551211,3.8576125067040383,-4.279292601216385,-0.5403571243101659,0.921107456750061,1.9569203098194006,3.913840619638801,2.1699782974088193,7.05912516001939,7.06573161119517,99,99,-4.6715640254319535,3.8576125067040383,1.085258827603504,-4.191541903760998,0.921107456750061,-0.8333097584582536,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003/geometry_summary.json,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003/control_points.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003/planform_sections.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003/section_3d.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00003/plots/planform.png
geom_00004,4,wing_bwb_bwb_segmented_v1_n5_lhs123,success,lhs_v1,123,,deterministic_from_sample,bwb_segmented,v1,bwb_segmented_v1,wing_bwb,naca4412,1.7094994897117872,0.5227901824637201,0.41397375385860247,0.12679278767314048,1.554902859719998,0.46730443425687473,0.48873250137706303,-33.154283568840015,-35.62559638442741,-11.847078848164038,-4.023232337593552,4.9009517245001675,3.2753489294845366,-0.9394106767753456,1.5236020441808664,-4.413637433957881,4.358848296819035,1.554902859719998,3.109805719439996,2.5755757185180976,3.7548465545505407,3.870982763321755,99,99,-4.023232337593552,4.8395009714369746,1.5745325302845612,-4.332639253085643,4.358848296819035,-0.042056218432463266,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004/geometry_summary.json,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004/control_points.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004/planform_sections.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004/section_3d.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00004/plots/planform.png
geom_00005,5,wing_bwb_bwb_segmented_v1_n5_lhs123,success,lhs_v1,123,,deterministic_from_sample,bwb_segmented,v1,bwb_segmented_v1,wing_bwb,naca4412,1.3686113630083556,0.5905188182091813,0.43554495110558145,0.186249463951152,1.3467396116076162,0.500540841680606,0.44986807367181364,-27.684561240128673,-44.33910913673281,-32.43109263191406,-1.7797103433965358,2.681644324352722,-1.402312803881772,-2.641746485024397,-1.7189801263348392,-2.5125097908591854,2.0869655172002126,1.3467396116076165,2.693479223215233,1.851747120455114,3.917829948675214,3.9401062761578016,99,99,-2.641746485024397,2.643724168586642,-0.9272573861434155,-2.4923052171696702,2.0869655172002126,-0.7311939042800372,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005/geometry_summary.json,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005/control_points.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005/planform_sections.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005/section_3d.csv,/home/mike/Desktop/Start_Up/Code/v.0.1_Project/data/datasets/wing_bwb_bwb_segmented_v1_n5_lhs123/geometry/geom_00005/plots/planform.png
