"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          38,      -6.229277983,       -3.06446173,      -3.411702981,      -3.243083889,     -0.7889890421,      -8.907981996,       163.7012615,      0.1476642613,     0.09507796432,     0.02762089616,     0.03993315296,     0.01746544025,    -0.05720398757,      0.1406722551,     0.02762089616,      0.1051468973,       0.643879321,   0.0002198589712
          0,           0,          39,      -6.246256848,      -3.074112259,      -3.422187554,      -3.243412522,     -0.8000650834,      -8.889968407,       163.7012615,      0.1437011145,      0.0976079236,     0.02764580264,     0.04075642692,     0.01744963876,    -0.05556477727,      0.1365422812,     0.02764580264,      0.1073942386,      0.6792426346,   0.0002194442033
          0,           0,          40,      -6.290543731,      -3.079504532,      -3.426705298,      -3.237522262,     -0.8419959198,      -8.872243652,       163.7012615,      0.1421617584,     0.09782147651,     0.02753785806,     0.04078908775,     0.01742134222,    -0.05493539863,      0.1349917783,     0.02753785806,      0.1074998913,      0.6880997928,   0.0002186121648
          0,           0,          41,      -6.290569155,      -3.087130727,      -3.429070437,      -3.240849295,      -0.854204705,      -8.867041038,       163.7012615,      0.1400753697,      0.0982346271,     0.02754426504,      0.0408960569,     0.01738875602,    -0.05408761746,      0.1328816519,     0.02754426504,      0.1077664963,      0.7012983606,   0.0002187049692
          0,           0,          42,      -6.305175382,      -3.095317829,      -3.433923889,      -3.242155686,     -0.8691880133,      -8.858207784,       163.7012615,      0.1374074051,       0.098816802,     0.02758858699,     0.04110231167,     0.01738687981,    -0.05300843074,      0.1301795759,     0.02758858699,      0.1081611453,      0.7191519406,   0.0002200453076
          0,           0,          43,      -6.339050876,      -3.099849881,       -3.43309418,      -3.237066471,     -0.8938423901,      -8.843329908,       163.7012615,      0.1341071436,     0.09985108267,     0.02765004208,     0.04159616744,     0.01743254209,    -0.05167274327,      0.1268152059,     0.02765004208,      0.1089626919,      0.7445619972,   0.0002212832198
          0,           0,          44,      -6.400548889,      -3.099234393,      -3.418850678,      -3.225437357,     -0.9491626442,      -8.819202782,       163.7012615,      0.1302200636,      0.1011636445,     0.02768542406,      0.0422134172,     0.01747304451,    -0.05010003605,       0.122846035,     0.02768542406,      0.1100009074,       0.776866803,   0.0002220934344
          0,           0,          45,      -6.508774675,      -3.096611231,      -3.403474188,      -3.208635277,      -1.054549535,      -8.792832818,       163.7012615,      0.1286582793,      0.1012596293,     0.02758234767,     0.04220809861,     0.01744436043,    -0.04946131883,      0.1212813595,     0.02758234767,      0.1099877138,      0.7870432426,   0.0002215773342
          0,           0,          46,      -6.503746075,      -3.105023455,       -3.41111976,      -3.211723156,      -1.088890798,      -8.785926161,       163.7012615,      0.1266359805,      0.1013237613,     0.02758597254,     0.04218363994,     0.01742923681,    -0.04863626443,      0.1192595134,     0.02758597254,      0.1099106212,       0.800118267,   0.0002232616573
          0,           0,          47,      -6.520993486,      -3.111201014,      -3.419742507,      -3.211286043,      -1.090329989,      -8.774209243,       163.7012615,      0.1241713738,      0.1017520792,     0.02757448642,     0.04228362737,     0.01746136815,    -0.04761043501,      0.1167710323,     0.02757448642,      0.1101659734,      0.8194487673,   0.0002266829515
          0,           0,          48,      -6.552662595,      -3.111708965,      -3.418096465,      -3.206247685,      -1.094518893,      -8.754827449,       163.7012615,      0.1211303312,      0.1029703342,     0.02754627753,     0.04272023096,     0.01747768624,     -0.0463492704,      0.1136524164,     0.02754627753,      0.1111691284,      0.8500788626,   0.0002302398148
          0,           0,          49,      -6.593067699,      -3.108845715,      -3.405580535,      -3.194389866,      -1.125762081,      -8.734294707,       163.7012615,        0.11995386,      0.1030804677,     0.02745980012,     0.04272560037,     0.01745544424,     -0.0458656046,      0.1124711285,     0.02745980012,      0.1111969271,      0.8593343114,   0.0002302108908
          0,           0,          50,      -6.571002426,      -3.114807499,      -3.410601591,      -3.196254895,      -1.157780966,      -8.728920538,       163.7012615,      0.1183643491,      0.1032452349,      0.0274584645,     0.04274268981,       0.017432541,    -0.04521427802,       0.110873996,      0.0274584645,      0.1112504143,      0.8722663169,   0.0002319811507
          0,           0,          51,      -6.602986036,         -3.118913,      -3.415638646,      -3.195242337,       -1.18046404,      -8.719692147,       163.7012615,      0.1163269548,      0.1036315722,     0.02746964202,      0.0428510011,     0.01743721968,    -0.04437122567,      0.1088146151,     0.02746964202,       0.111493689,      0.8908646527,   0.0002360679099
          0,           0,          52,      -6.673914801,      -3.117758841,       -3.40925002,      -3.189801278,      -1.209675167,      -8.704288631,       163.7012615,      0.1137631295,      0.1044349161,     0.02746794339,     0.04316351763,     0.01744210934,    -0.04331500549,      0.1062009968,     0.02746794339,      0.1121162327,      0.9180031926,   0.0002411248547
          0,           0,          53,      -6.752011117,      -3.113252347,       -3.39160081,      -3.178723407,       -1.26626848,      -8.688423464,       163.7012615,      0.1128692742,      0.1045113984,     0.02739869208,     0.04316718343,     0.01742594367,    -0.04294715673,      0.1053039837,     0.02739869208,      0.1121301764,      0.9259508325,   0.0002416234082
          0,           0,          54,      -6.722997264,      -3.117352421,      -3.394261647,      -3.179840361,      -1.345898613,      -8.684218943,       163.7012615,      0.1116119039,      0.1046296187,     0.02739586614,     0.04318176631,      0.0174058395,    -0.04243249923,      0.1040414297,     0.02739586614,       0.112160399,      0.9374413931,   0.0002436264195
          0,           0,          55,      -6.736765455,      -3.120428912,      -3.398124089,      -3.179329695,      -1.354780723,      -8.676939982,       163.7012615,      0.1099378119,       0.104862283,     0.02740762174,     0.04323792205,     0.01739714389,    -0.04174380814,      0.1023551859,     0.02740762174,      0.1122757179,      0.9538327277,   0.0002480296515
          0,           0,          56,      -6.799384299,      -3.119360272,      -3.394492011,      -3.175434884,      -1.339342787,      -8.664665461,       163.7012615,      0.1078021243,      0.1053625167,     0.02739942854,     0.04341400018,     0.01739482335,    -0.04086404681,      0.1001898062,     0.02739942854,      0.1126257549,      0.9773695771,   0.0002540084347
          0,           0,          57,       -6.80969596,      -3.115333259,      -3.382614742,      -3.167187847,      -1.317770615,      -8.647308584,       163.7012615,      0.1057224836,      0.1057758886,     0.02736746412,     0.04354960269,     0.01738014491,    -0.04001380018,     0.09808639595,     0.02736746412,      0.1128930515,       1.000505143,   0.0002599063681
          0,           0,          58,      -6.816902009,      -3.113896609,      -3.376510298,      -3.159973554,      -1.355470789,       -8.63044406,       163.7012615,      0.1037238777,      0.1061333203,     0.02734150068,     0.04365611899,     0.01736758973,    -0.03919702402,     0.09606772534,     0.02734150068,      0.1131101968,       1.023229392,    0.000266562383
          0,           0,          59,       -6.83476543,      -3.113345993,      -3.372635375,       -3.15333177,       -1.38633213,      -8.614056333,       163.7012615,      0.1018105617,      0.1064687939,     0.02731803726,     0.04375086702,     0.01735871805,    -0.03841254318,     0.09413566867,     0.02731803726,      0.1133113871,       1.045753919,   0.0002740049973
          0,           0,          60,      -6.875419552,      -3.112704398,      -3.368314126,      -3.146855248,      -1.425744417,      -8.598111844,       163.7012615,     0.09997330966,      0.1067927907,     0.02729661314,     0.04384024215,     0.01735081706,    -0.03765749836,      0.0922802912,     0.02729661314,      0.1135064344,       1.068213017,   0.0002821500306
          0,           0,          61,      -6.927747135,      -3.111919092,      -3.363514021,       -3.14047945,      -1.474394885,      -8.586998089,       163.7012615,      0.0994048271,      0.1068269722,     0.02725130067,     0.04383428401,     0.01734042158,    -0.03742267466,     0.09171080906,     0.02725130067,      0.1135008773,       1.074665842,   0.0002836111196
          0,           0,          62,      -6.797801227,      -3.115343129,      -3.367278835,      -3.141268384,      -1.500510136,      -8.584095095,       163.7012615,     0.09857307247,      0.1068831641,     0.02724804243,     0.04382919002,     0.01732824317,    -0.03708041578,     0.09087716079,     0.02724804243,       0.113498912,       1.084303871,   0.0002865467078
          0,           0,          63,      -6.806944243,      -3.117790564,      -3.372126356,      -3.141219159,      -1.490885909,      -8.578983439,       163.7012615,     0.09741897293,      0.1070076883,      0.0272580048,     0.04383918014,     0.01732278872,    -0.03660235821,     0.08971718621,      0.0272580048,       0.113542627,       1.098427596,   0.0002924451897
          0,           0,          64,      -6.926313541,      -3.116819982,      -3.370133725,      -3.139201724,      -1.474601669,       -8.57019671,       163.7012615,     0.09589396781,      0.1072926863,     0.02725369976,     0.04390923247,      0.0173190373,    -0.03596888604,     0.08817601547,     0.02725369976,      0.1137205517,        1.11886794,   0.0003012772275
          0,           0,          65,      -6.969845907,      -3.113428616,      -3.359931711,      -3.133599522,      -1.431929646,      -8.555708646,       163.7012615,     0.09390152463,      0.1077055013,     0.02725199225,     0.04405823875,     0.01730843792,    -0.03516488603,     0.08615962926,     0.02725199225,      0.1139933753,       1.147004819,   0.0003124166894
          0,           0,          66,      -6.950192582,       -3.10965033,      -3.345206574,      -3.122319103,      -1.429158327,      -8.539704293,       163.7012615,     0.09324976585,      0.1077436991,     0.02720180607,     0.04405335018,     0.01729589968,    -0.03489681117,     0.08550679359,     0.02720180607,      0.1139860157,        1.15543131,   0.0003146655673
          0,           0,          67,      -6.821506255,      -3.113567863,      -3.351874165,      -3.122631177,      -1.523316655,      -8.535715174,       163.7012615,     0.09232018436,      0.1077997275,     0.02720868357,      0.0440483207,     0.01728517449,    -0.03451737105,     0.08457556818,     0.02720868357,      0.1139770632,       1.167672359,   0.0003200024903
          0,           0,          68,      -6.833912947,       -3.11566015,      -3.358164903,      -3.121846554,      -1.483899491,      -8.528848147,       163.7012615,     0.09106698954,      0.1079648194,      0.0272235914,     0.04407147866,     0.01728232119,    -0.03400086036,     0.08331390985,      0.0272235914,      0.1140543346,       1.185553842,   0.0003292868469
          0,           0,          69,      -6.963442729,      -3.114203475,      -3.352892724,       -3.11884631,      -1.480297032,      -8.517393818,       163.7012615,     0.08943337283,      0.1082851385,     0.02722106474,     0.04416242387,     0.01727595627,    -0.03333374943,     0.08166192822,     0.02722106474,       0.114259918,       1.210791174,   0.0003410578295
          0,           0,          70,      -6.988970946,      -3.111116988,       -3.33939888,      -3.110572203,      -1.458576489,       -8.50515129,       163.7012615,     0.08893401909,      0.1083186161,     0.02717896492,     0.04415896116,     0.01726668389,    -0.03312730638,     0.08116145559,     0.02717896492,       0.114258481,       1.217966052,   0.0003431798344
          0,           0,          71,      -6.878537832,      -3.114214543,      -3.343865988,      -3.110850246,      -1.610902066,      -8.502028568,       163.7012615,      0.0882019075,      0.1083690396,      0.0271789867,     0.04415590126,     0.01725669107,    -0.03282699567,     0.08042761002,      0.0271789867,      0.1142577121,       1.228647346,   0.0003477339299
          0,           0,          72,      -6.868910401,      -3.116328085,       -3.34948755,      -3.110246068,      -1.562845105,      -8.496586761,       163.7012615,     0.08717767562,      0.1084908931,     0.02718862225,     0.04417239761,     0.01725163905,    -0.03240522024,     0.07939737305,     0.02718862225,       0.114307822,       1.244480222,   0.0003561012403
          0,           0,          73,      -6.994085874,       -3.11563596,      -3.346639278,      -3.107911093,      -1.534008158,      -8.487406348,       163.7012615,     0.08580408422,      0.1087372449,     0.02718495314,     0.04423793566,     0.01724524773,    -0.03184323845,     0.07800994302,     0.02718495314,      0.1144577568,       1.267273532,   0.0003673594433
          0,           0,          74,      -7.015251304,      -3.113294515,      -3.335654333,      -3.101529029,      -1.481742982,      -8.477952627,       163.7012615,     0.08541916255,      0.1087643373,      0.0271505892,      0.0442357287,     0.01723832973,    -0.03168376735,     0.07762406912,      0.0271505892,      0.1144579324,       1.273301377,   0.0003693528155
          0,           0,          75,      -6.925514987,      -3.115820206,      -3.338763322,      -3.101755503,      -1.672385413,      -8.475479615,       163.7012615,     0.08483717604,      0.1088071927,     0.02714677041,     0.04423432928,     0.01722958243,     -0.0314446471,     0.07704051086,     0.02714677041,      0.1144600861,       1.282541426,   0.0003732469343
          0,           0,          76,      -6.887759196,      -3.117961009,      -3.343821576,       -3.10134031,      -1.616097554,      -8.471126023,       163.7012615,     0.08399139872,      0.1088935392,     0.02715538005,     0.04424438544,     0.01722310019,     -0.0310977797,     0.07619077059,     0.02715538005,      0.1144872239,       1.296484413,   0.0003804837619
          0,           0,          77,      -6.993893555,      -3.117935318,      -3.342874236,      -3.099624495,      -1.566330502,      -8.463692782,       163.7012615,     0.08282810948,      0.1090717909,     0.02715526076,     0.04428739352,     0.01721650023,    -0.03062253532,     0.07501788085,     0.02715526076,      0.1145838943,       1.316845109,   0.0003907587709
          0,           0,          78,      -7.017139487,      -3.116293179,       -3.33416317,      -3.094870356,      -1.491058519,      -8.451487271,       163.7012615,     0.08128695743,      0.1092966635,     0.02715210814,     0.04436097705,     0.01721946932,    -0.03000725489,     0.07346479665,     0.02715210814,      0.1147007138,       1.344578109,   0.0004033356814
          0,           0,          79,      -6.981843135,      -3.114451567,       -3.32118605,      -3.084717562,      -1.474799828,      -8.437920141,       163.7012615,     0.08083111248,      0.1093190886,     0.02711424543,     0.04435562763,     0.01721184425,       -0.02981941,     0.07300849781,     0.02711424543,      0.1146912862,       1.352438254,   0.0004061926649
          0,           0,          80,      -6.835327004,      -3.118094313,      -3.329117989,       -3.08466253,      -1.543927748,      -8.434536514,       163.7012615,     0.08016252907,      0.1093522625,     0.02711948643,     0.04434923281,     0.01720627333,    -0.02954594058,     0.07233922895,     0.02711948643,      0.1146777413,       1.364131893,   0.0004121210398
          0,           0,          81,      -6.832207474,      -3.120440805,      -3.336330087,      -3.084227603,      -1.488772618,       -8.42872366,       163.7012615,      0.0792362528,      0.1094739397,     0.02712577826,     0.04436299164,     0.01719910125,    -0.02916251095,     0.07140672127,     0.02712577826,      0.1147345082,       1.381614297,   0.0004215972127
          0,           0,          82,       -6.98709855,      -3.120213518,      -3.331381059,      -3.082278712,      -1.535913403,      -8.419066888,       163.7012615,     0.07798774535,      0.1097116607,     0.02711732253,     0.04442018674,     0.01719168805,    -0.02865227008,     0.07014467255,     0.02711732253,      0.1148845587,       1.406780773,   0.0004330547127
          0,           0,          83,      -7.000052868,      -3.118915805,      -3.319387257,      -3.074866312,      -1.498213755,      -8.408707656,       163.7012615,     0.07763599149,      0.1097359262,      0.0270851907,     0.04441743207,     0.01718520265,    -0.02850633476,     0.06979208287,      0.0270851907,       0.114884228,       1.413467183,   0.0004354138647
          0,           0,          84,        -6.8869093,      -3.121960327,      -3.324927532,      -3.074881997,      -1.627033415,       -8.40605354,       163.7012615,     0.07710674545,      0.1097748641,     0.02708504367,     0.04441470522,     0.01717844286,    -0.02828859205,     0.06926140987,     0.02708504367,      0.1148861527,        1.42367394,   0.0004400245903
          0,           0,          85,      -6.862317699,      -3.124372733,      -3.331638109,      -3.074385254,       -1.55551237,      -8.401429874,       163.7012615,     0.07633894585,      0.1098687796,     0.02709178838,     0.04442368248,     0.01717234098,    -0.02797165936,     0.06848892937,     0.02709178838,      0.1149262805,        1.43922317,   0.0004478357052
          0,           0,          86,       -6.98851491,      -3.124740499,      -3.329223844,      -3.072880369,       -1.56595843,       -8.39365473,       163.7012615,     0.07527082591,      0.1100401736,      0.0270912284,      0.0444593029,     0.01716651017,     -0.0275361084,     0.06741145548,      0.0270912284,      0.1150227487,       1.461923292,   0.0004578979483
          0,           0,          87,      -7.003458088,      -3.123982434,      -3.319108917,        -3.0673578,      -1.508258537,       -8.38565829,       163.7012615,     0.07499629156,      0.1100587789,      0.0270653675,     0.04445705184,     0.01716166082,    -0.02742212853,     0.06713629204,      0.0270653675,      0.1150221581,       1.467522949,   0.0004598807524
