# Results on finest four family II grids (7169x2049, 3585x1025, 1793x513, 897x257)
VARIABLES = "x" "z" "cf,x" "cf,z" "cf"
ZONE T="FUN3D, 0 lev dn, no PV"
 9.997377396E-01 -3.720642053E-05 1.864660764E-03 2.644777123E-04 1.883323654E-03
 9.997237325E-01 -3.918689254E-05 1.862165169E-03 2.641180763E-04 1.880802447E-03
 9.997097254E-01 -4.117931530E-05 1.859885873E-03 2.637891157E-04 1.878499519E-03
 9.996955395E-01 -4.318376159E-05 1.857803785E-03 2.634881821E-04 1.876395778E-03
 9.996813536E-01 -4.520030052E-05 1.855902025E-03 2.632128308E-04 1.874474110E-03
 9.996670485E-01 -4.722900485E-05 1.854165341E-03 2.629609080E-04 1.872719266E-03
 9.996526241E-01 -4.926994734E-05 1.852580230E-03 2.627304930E-04 1.871117507E-03
 9.996381998E-01 -5.132320075E-05 1.851134351E-03 2.625198103E-04 1.869656378E-03
 9.996235967E-01 -5.338883784E-05 1.849816646E-03 2.623273758E-04 1.868324704E-03
 9.996089339E-01 -5.546693501E-05 1.848617569E-03 2.621518506E-04 1.867112820E-03
 9.995942116E-01 -5.755756501E-05 1.847528736E-03 2.619920415E-04 1.866012462E-03
 9.995793700E-01 -5.966080425E-05 1.846542233E-03 2.618467552E-04 1.865015249E-03
 9.995644689E-01 -6.177672913E-05 1.845650491E-03 2.617149439E-04 1.864113845E-03
 9.995494485E-01 -6.390541967E-05 1.844847109E-03 2.615956764E-04 1.863301732E-03
 9.995343685E-01 -6.604693772E-05 1.844126033E-03 2.614880505E-04 1.862572622E-03
 9.995191693E-01 -6.820137787E-05 1.843481674E-03 2.613913384E-04 1.861921162E-03
 9.995038509E-01 -7.036880561E-05 1.842909143E-03 2.613048127E-04 1.861342113E-03
 9.994884729E-01 -7.254930097E-05 1.842403668E-03 2.612277749E-04 1.860830816E-03
 9.994730353E-01 -7.474294398E-05 1.841961173E-03 2.611596428E-04 1.860383083E-03
 9.994574189E-01 -7.694981468E-05 1.841577585E-03 2.610998927E-04 1.859994954E-03
 9.994418025E-01 -7.916999311E-05 1.841249294E-03 2.610479714E-04 1.859662705E-03
 9.994260073E-01 -8.140354475E-05 1.840973157E-03 2.610033844E-04 1.859382959E-03
 9.994101524E-01 -8.365057147E-05 1.840745797E-03 2.609657531E-04 1.859152573E-03
 9.993942380E-01 -8.591113874E-05 1.840564655E-03 2.609346120E-04 1.858968870E-03
 9.993782043E-01 -8.818533388E-05 1.840426819E-03 2.609096409E-04 1.858828822E-03
 9.993620515E-01 -9.047322965E-05 1.840329962E-03 2.608904324E-04 1.858730218E-03
 9.993458390E-01 -9.277492063E-05 1.840271754E-03 2.608766954E-04 1.858670730E-03
 9.993295074E-01 -9.509047959E-05 1.840250101E-03 2.608681098E-04 1.858648029E-03
 9.993130565E-01 -9.741999384E-05 1.840262907E-03 2.608643845E-04 1.858660253E-03
 9.992965460E-01 -9.976354340E-05 1.840308425E-03 2.608652867E-04 1.858705422E-03
 9.992798567E-01 -1.021212156E-04 1.840384910E-03 2.608705254E-04 1.858781790E-03
 9.992631674E-01 -1.044930978E-04 1.840490615E-03 2.608799259E-04 1.858887845E-03
 9.992462993E-01 -1.068792626E-04 1.840624260E-03 2.608932264E-04 1.859021955E-03
 9.992293715E-01 -1.092798047E-04 1.840784214E-03 2.609102230E-04 1.859182725E-03
 9.992123246E-01 -1.116948115E-04 1.840969198E-03 2.609307703E-04 1.859368756E-03
 9.991952181E-01 -1.141243702E-04 1.841177931E-03 2.609546355E-04 1.859578886E-03
 9.991779327E-01 -1.165685535E-04 1.841409365E-03 2.609817020E-04 1.859811833E-03
 9.991605878E-01 -1.190274706E-04 1.841662335E-03 2.610117663E-04 1.860066550E-03
 9.991431236E-01 -1.215011871E-04 1.841935795E-03 2.610447409E-04 1.860341872E-03
 9.991255999E-01 -1.239898120E-04 1.842228812E-03 2.610804222E-04 1.860636985E-03
 9.991079569E-01 -1.264934108E-04 1.842540340E-03 2.611186937E-04 1.860950841E-03
 9.990901351E-01 -1.290120999E-04 1.842869679E-03 2.611594682E-04 1.861282508E-03
 9.990722537E-01 -1.315459376E-04 1.843215781E-03 2.612026001E-04 1.861631405E-03
 9.990543127E-01 -1.340950548E-04 1.843578182E-03 2.612479730E-04 1.861996483E-03
 9.990361929E-01 -1.366595097E-04 1.843955950E-03 2.612954995E-04 1.862377161E-03
 9.990179539E-01 -1.392393897E-04 1.844348386E-03 2.613450924E-04 1.862772740E-03
 9.989996552E-01 -1.418348256E-04 1.844754908E-03 2.613966353E-04 1.863182522E-03
 9.989812374E-01 -1.444458758E-04 1.845174935E-03 2.614500409E-04 1.863605808E-03
 9.989627004E-01 -1.470726274E-04 1.845607883E-03 2.615052508E-04 1.864042133E-03
 9.989440441E-01 -1.497152116E-04 1.846053055E-03 2.615621779E-04 1.864491031E-03
 9.989252687E-01 -1.523736864E-04 1.846510102E-03 2.616207057E-04 1.864951686E-03
 9.989064336E-01 -1.550481684E-04 1.846978441E-03 2.616808342E-04 1.865423867E-03
 9.988874197E-01 -1.577387447E-04 1.847457606E-03 2.617424470E-04 1.865906874E-03
 9.988682866E-01 -1.604455174E-04 1.847947133E-03 2.618054859E-04 1.866400475E-03
 9.988490939E-01 -1.631685736E-04 1.848446671E-03 2.618698927E-04 1.866904087E-03
 9.988297820E-01 -1.659080008E-04 1.848955755E-03 2.619356383E-04 1.867417479E-03
 9.988102913E-01 -1.686639298E-04 1.849474153E-03 2.620026353E-04 1.867940067E-03
 9.987907410E-01 -1.714364189E-04 1.850001281E-03 2.620708256E-04 1.868471503E-03
 9.987710714E-01 -1.742255990E-04 1.850536908E-03 2.621401800E-04 1.869011554E-03
 9.987512231E-01 -1.770315575E-04 1.851080568E-03 2.622106695E-04 1.869559870E-03
 9.987313151E-01 -1.798543963E-04 1.851632260E-03 2.622822067E-04 1.870115986E-03
 9.987112880E-01 -1.826942025E-04 1.852191403E-03 2.623547916E-04 1.870679785E-03
 9.986910820E-01 -1.855510927E-04 1.852757763E-03 2.624283370E-04 1.871250919E-03
 9.986708164E-01 -1.884251687E-04 1.853331225E-03 2.625028719E-04 1.871829154E-03
 9.986503720E-01 -1.913165179E-04 1.853911323E-03 2.625782799E-04 1.872414141E-03
 9.986298680E-01 -1.942252711E-04 1.854498056E-03 2.626545902E-04 1.873005647E-03
 9.986091852E-01 -1.971515012E-04 1.855090959E-03 2.627317153E-04 1.873603556E-03
 9.985883832E-01 -2.000953245E-04 1.855689916E-03 2.628096845E-04 1.874207519E-03
 9.985674620E-01 -2.030568430E-04 1.856294693E-03 2.628884104E-04 1.874817419E-03
 9.985464811E-01 -2.060361585E-04 1.856905175E-03 2.629679220E-04 1.875433023E-03
 9.985252619E-01 -2.090333874E-04 1.857521012E-03 2.630481322E-04 1.876053982E-03
 9.985039830E-01 -2.120486461E-04 1.858142205E-03 2.631290408E-04 1.876680297E-03
 9.984825850E-01 -2.150820073E-04 1.858768403E-03 2.632106189E-04 1.877311850E-03
 9.984610081E-01 -2.181336022E-04 1.859399490E-03 2.632928372E-04 1.877948176E-03
 9.984393716E-01 -2.212035470E-04 1.860035351E-03 2.633756958E-04 1.878589392E-03
 9.984175563E-01 -2.242919290E-04 1.860675751E-03 2.634591656E-04 1.879235264E-03
 9.983955622E-01 -2.273988648E-04 1.861320692E-03 2.635431883E-04 1.879885560E-03
 9.983735085E-01 -2.305244707E-04 1.861969824E-03 2.636277932E-04 1.880540163E-03
 9.983513355E-01 -2.336688631E-04 1.862623263E-03 2.637129510E-04 1.881199074E-03
 9.983289838E-01 -2.368321293E-04 1.863280660E-03 2.637986036E-04 1.881861943E-03
 9.983065128E-01 -2.400144149E-04 1.863941900E-03 2.638847800E-04 1.882528770E-03
 9.982838631E-01 -2.432157926E-04 1.864607097E-03 2.639714512E-04 1.883199555E-03
 9.982611537E-01 -2.464364225E-04 1.865275903E-03 2.640585590E-04 1.883873949E-03
 9.982382655E-01 -2.496763773E-04 1.865948318E-03 2.641461615E-04 1.884551952E-03
 9.982151985E-01 -2.529357735E-04 1.866624109E-03 2.642342006E-04 1.885233563E-03
 9.981920719E-01 -2.562147565E-04 1.867303392E-03 2.643226471E-04 1.885918435E-03
 9.981687665E-01 -2.595134429E-04 1.867985935E-03 2.644115302E-04 1.886606682E-03
 9.981452823E-01 -2.628319198E-04 1.868671621E-03 2.645007917E-04 1.887298189E-03
 9.981217384E-01 -2.661703038E-04 1.869360567E-03 2.645904606E-04 1.887992839E-03
 9.980980158E-01 -2.695287403E-04 1.870052423E-03 2.646804787E-04 1.888690516E-03
 9.980741143E-01 -2.729073458E-04 1.870747190E-03 2.647708752E-04 1.889391104E-03
 9.980500937E-01 -2.763062075E-04 1.871444867E-03 2.648616501E-04 1.890094602E-03
 9.980259538E-01 -2.797254710E-04 1.872145338E-03 2.649527451E-04 1.890800893E-03
 9.980016351E-01 -2.831652528E-04 1.872848487E-03 2.650441602E-04 1.891509979E-03
 9.979771972E-01 -2.866256982E-04 1.873554313E-03 2.651358955E-04 1.892221742E-03
 9.979525805E-01 -2.901068656E-04 1.874262816E-03 2.652279509E-04 1.892936067E-03
 9.979278445E-01 -2.936089586E-04 1.874973765E-03 2.653203264E-04 1.893652952E-03
 9.979029298E-01 -2.971320355E-04 1.875687158E-03 2.654129639E-04 1.894372283E-03
 9.978778958E-01 -3.006762417E-04 1.876403112E-03 2.655059216E-04 1.895094174E-03
 9.978526831E-01 -3.042417229E-04 1.877121278E-03 2.655991411E-04 1.895818277E-03
 9.978273511E-01 -3.078285954E-04 1.877841773E-03 2.656926226E-04 1.896544825E-03
 9.978018403E-01 -3.114369465E-04 1.878564595E-03 2.657863661E-04 1.897273585E-03
 9.977762103E-01 -3.150669509E-04 1.879289513E-03 2.658803714E-04 1.898004673E-03
 9.977503419E-01 -3.187187249E-04 1.880016644E-03 2.659746388E-04 1.898737857E-03
 9.977244139E-01 -3.223923850E-04 1.880745986E-03 2.660691389E-04 1.899473136E-03
 9.976983070E-01 -3.260880767E-04 1.881477307E-03 2.661638719E-04 1.900210511E-03
 9.976720214E-01 -3.298059164E-04 1.882210607E-03 2.662588086E-04 1.900949981E-03
 9.976455569E-01 -3.335460497E-04 1.882946002E-03 2.663540072E-04 1.901691430E-03
 9.976189733E-01 -3.373085929E-04 1.883683377E-03 2.664494095E-04 1.902434858E-03
 9.975922108E-01 -3.410936915E-04 1.884422614E-03 2.665450156E-04 1.903180149E-03
 9.975652695E-01 -3.449014621E-04 1.885163714E-03 2.666408254E-04 1.903927419E-03
 9.975382090E-01 -3.487320500E-04 1.885906677E-03 2.667368390E-04 1.904676552E-03
 9.975109696E-01 -3.525856009E-04 1.886651502E-03 2.668330562E-04 1.905427431E-03
 9.974835515E-01 -3.564622311E-04 1.887398190E-03 2.669294772E-04 1.906180172E-03
 9.974559546E-01 -3.603620862E-04 1.888146508E-03 2.670260728E-04 1.906934776E-03
 9.974282384E-01 -3.642852826E-04 1.888896571E-03 2.671228431E-04 1.907691010E-03
 9.974003434E-01 -3.682319948E-04 1.889648382E-03 2.672197879E-04 1.908448990E-03
 9.973722696E-01 -3.722023102E-04 1.890401938E-03 2.673169365E-04 1.909208600E-03
 9.973440170E-01 -3.761964326E-04 1.891157008E-03 2.674142306E-04 1.909969957E-03
 9.973155856E-01 -3.802144784E-04 1.891913824E-03 2.675116993E-04 1.910732943E-03
 9.972869754E-01 -3.842565638E-04 1.892672153E-03 2.676093136E-04 1.911497558E-03
 9.972582459E-01 -3.883228346E-04 1.893432229E-03 2.677071025E-04 1.912263688E-03
 9.972292781E-01 -3.924134653E-04 1.894193701E-03 2.678050660E-04 1.913031447E-03
 9.972001910E-01 -3.965285723E-04 1.894956804E-03 2.679031459E-04 1.913800836E-03
 9.971709251E-01 -4.006683012E-04 1.895721420E-03 2.680014004E-04 1.914571621E-03
 9.971414804E-01 -4.048328265E-04 1.896487549E-03 2.680998005E-04 1.915344037E-03
 9.971117973E-01 -4.090222355E-04 1.897255192E-03 2.681983460E-04 1.916117850E-03
 9.970819950E-01 -4.132367321E-04 1.898024348E-03 2.682970371E-04 1.916893292E-03
 9.970520139E-01 -4.174764326E-04 1.898794901E-03 2.683958446E-04 1.917670015E-03
 9.970218539E-01 -4.217415117E-04 1.899566967E-03 2.684947976E-04 1.918448368E-03
 9.969914556E-01 -4.260320857E-04 1.900340430E-03 2.685938962E-04 1.919228001E-03
 9.969609380E-01 -4.303483292E-04 1.901115291E-03 2.686931111E-04 1.920009148E-03
 9.969302416E-01 -4.346903879E-04 1.901891548E-03 2.687924716E-04 1.920791692E-03
 9.968993068E-01 -4.390584072E-04 1.902669203E-03 2.688919485E-04 1.921575633E-03
 9.968681931E-01 -4.434525326E-04 1.903448254E-03 2.689915418E-04 1.922360971E-03
 9.968369603E-01 -4.478729388E-04 1.904228586E-03 2.690912515E-04 1.923147589E-03
 9.968054891E-01 -4.523197422E-04 1.905010431E-03 2.691911068E-04 1.923935721E-03
 9.967738390E-01 -4.567931464E-04 1.905793557E-03 2.692910493E-04 1.924725017E-03
 9.967419505E-01 -4.612932971E-04 1.906577963E-03 2.693911374E-04 1.925515826E-03
 9.967099428E-01 -4.658203397E-04 1.907363767E-03 2.694913419E-04 1.926307916E-03
 9.966776967E-01 -4.703744198E-04 1.908150851E-03 2.695916337E-04 1.927101286E-03
 9.966452718E-01 -4.749556829E-04 1.908939215E-03 2.696920419E-04 1.927895937E-03
 9.966126680E-01 -4.795643617E-04 1.909728977E-03 2.697925665E-04 1.928691985E-03
 9.965798259E-01 -4.842005437E-04 1.910519903E-03 2.698932076E-04 1.929489314E-03
 9.965468049E-01 -4.888644326E-04 1.911312225E-03 2.699939359E-04 1.930287806E-03
 9.965136051E-01 -4.935561446E-04 1.912105829E-03 2.700947807E-04 1.931087696E-03
 9.964801669E-01 -4.982759128E-04 1.912900596E-03 2.701957419E-04 1.931888866E-03
 9.964465499E-01 -5.030238535E-04 1.913696760E-03 2.702967904E-04 1.932691317E-03
 9.964127541E-01 -5.078000831E-04 1.914494089E-03 2.703979262E-04 1.933494932E-03
 9.963787198E-01 -5.126048927E-04 1.915292698E-03 2.704991784E-04 1.934299828E-03
 9.963445067E-01 -5.174383405E-04 1.916092588E-03 2.706005180E-04 1.935106120E-03
 9.963100553E-01 -5.223006592E-04 1.916893758E-03 2.707019739E-04 1.935913460E-03
 9.962754250E-01 -5.271920236E-04 1.917696092E-03 2.708035172E-04 1.936722198E-03
 9.962406158E-01 -5.321124918E-04 1.918499591E-03 2.709051478E-04 1.937532099E-03
 9.962055683E-01 -5.370623549E-04 1.919304486E-03 2.710068657E-04 1.938343165E-03
 9.961702824E-01 -5.420417874E-04 1.920110546E-03 2.711087000E-04 1.939155627E-03
 9.961348176E-01 -5.470509059E-04 1.920917770E-03 2.712106216E-04 1.939969137E-03
 9.960991144E-01 -5.520898267E-04 1.921726274E-03 2.713126014E-04 1.940783928E-03
 9.960632324E-01 -5.571588990E-04 1.922536059E-03 2.714146976E-04 1.941600000E-03
 9.960271120E-01 -5.622581230E-04 1.923346892E-03 2.715168812E-04 1.942417235E-03
 9.959907532E-01 -5.673877895E-04 1.924159122E-03 2.716191520E-04 1.943235751E-03
 9.959542155E-01 -5.725480150E-04 1.924972399E-03 2.717215102E-04 1.944055432E-03
 9.959174395E-01 -5.777389742E-04 1.925786957E-03 2.718239557E-04 1.944876276E-03
 9.958804250E-01 -5.829608999E-04 1.926602796E-03 2.719264885E-04 1.945698401E-03
 9.958432317E-01 -5.882139667E-04 1.927419682E-03 2.720291086E-04 1.946521690E-03
 9.958057404E-01 -5.934982910E-04 1.928237849E-03 2.721317869E-04 1.947346143E-03
 9.957680702E-01 -5.988141056E-04 1.929057296E-03 2.722345816E-04 1.948171877E-03
 9.957302213E-01 -6.041616434E-04 1.929877908E-03 2.723374346E-04 1.948998775E-03
 9.956920743E-01 -6.095409626E-04 1.930699684E-03 2.724403748E-04 1.949826838E-03
 9.956537485E-01 -6.149523542E-04 1.931522624E-03 2.725434024E-04 1.950656180E-03
 9.956151247E-01 -6.203959347E-04 1.932346844E-03 2.726464882E-04 1.951486687E-03
 9.955763221E-01 -6.258719950E-04 1.933172112E-03 2.727496903E-04 1.952318358E-03
 9.955372810E-01 -6.313805934E-04 1.933998778E-03 2.728529507E-04 1.953151310E-03
 9.954980016E-01 -6.369219627E-04 1.934826490E-03 2.729562984E-04 1.953985309E-03
 9.954584837E-01 -6.424963940E-04 1.935655484E-03 2.730597043E-04 1.954820706E-03
 9.954187274E-01 -6.481039454E-04 1.936485642E-03 2.731631976E-04 1.955657033E-03
 9.953787327E-01 -6.537448498E-04 1.937316963E-03 2.732667781E-04 1.956494758E-03
 9.953385592E-01 -6.594193401E-04 1.938149566E-03 2.733704168E-04 1.957333647E-03
 9.952980876E-01 -6.651275908E-04 1.938983332E-03 2.734741429E-04 1.958173700E-03
 9.952573180E-01 -6.708697765E-04 1.939818263E-03 2.735779271E-04 1.959014917E-03
 9.952163696E-01 -6.766461302E-04 1.940654358E-03 2.736817987E-04 1.959857531E-03
 9.951751828E-01 -6.824568263E-04 1.941491733E-03 2.737857576E-04 1.960701076E-03
 9.951337576E-01 -6.883020396E-04 1.942330273E-03 2.738897747E-04 1.961546019E-03
 9.950920343E-01 -6.941820029E-04 1.943170093E-03 2.739938791E-04 1.962392125E-03
 9.950500727E-01 -7.000969490E-04 1.944011077E-03 2.740980417E-04 1.963239396E-03
 9.950078726E-01 -7.060470525E-04 1.944853226E-03 2.742022625E-04 1.964087831E-03
 9.949654341E-01 -7.120324881E-04 1.945696538E-03 2.743065706E-04 1.964937430E-03
 9.949226975E-01 -7.180534885E-04 1.946541131E-03 2.744109661E-04 1.965788426E-03
 9.948797822E-01 -7.241102867E-04 1.947386889E-03 2.745154197E-04 1.966640353E-03
 9.948365092E-01 -7.302029990E-04 1.948233927E-03 2.746199316E-04 1.967493678E-03
 9.947930574E-01 -7.363319746E-04 1.949082129E-03 2.747245308E-04 1.968348166E-03
 9.947493076E-01 -7.424972719E-04 1.949931611E-03 2.748291881E-04 1.969204051E-03
 9.947053194E-01 -7.486992399E-04 1.950782258E-03 2.749339037E-04 1.970060868E-03
 9.946610332E-01 -7.549379370E-04 1.951633953E-03 2.750387066E-04 1.970918849E-03
 9.946165085E-01 -7.612137706E-04 1.952487044E-03 2.751435677E-04 1.971778227E-03
 9.945716858E-01 -7.675267407E-04 1.953341300E-03 2.752484870E-04 1.972638769E-03
 9.945266247E-01 -7.738772547E-04 1.954196719E-03 2.753534936E-04 1.973500475E-03
 9.944813251E-01 -7.802654291E-04 1.955053303E-03 2.754585585E-04 1.974363578E-03
 9.944356680E-01 -7.866914966E-04 1.955911284E-03 2.755636815E-04 1.975227613E-03
 9.943898320E-01 -7.931556320E-04 1.956770429E-03 2.756688918E-04 1.976093045E-03
 9.943436384E-01 -7.996581262E-04 1.957630971E-03 2.757741604E-04 1.976959873E-03
 9.942972064E-01 -8.061992121E-04 1.958492445E-03 2.758794872E-04 1.977827633E-03
 9.942504764E-01 -8.127790643E-04 1.959355315E-03 2.759848721E-04 1.978696790E-03
 9.942035079E-01 -8.193978574E-04 1.960219350E-03 2.760903444E-04 1.979567111E-03
 9.941562414E-01 -8.260559407E-04 1.961084781E-03 2.761958749E-04 1.980438596E-03
 9.941086769E-01 -8.327534888E-04 1.961951377E-03 2.763014636E-04 1.981311478E-03
 9.940608144E-01 -8.394906763E-04 1.962819137E-03 2.764071105E-04 1.982185524E-03
 9.940127134E-01 -8.462677943E-04 1.963688061E-03 2.765128156E-04 1.983060734E-03
 9.939643145E-01 -8.530850755E-04 1.964558382E-03 2.766185789E-04 1.983937342E-03
 9.939156175E-01 -8.599426947E-04 1.965429867E-03 2.767244296E-04 1.984815113E-03
 9.938666224E-01 -8.668408846E-04 1.966302749E-03 2.768303093E-04 1.985694049E-03
 9.938173294E-01 -8.737799944E-04 1.967176795E-03 2.769362764E-04 1.986574382E-03
 9.937677383E-01 -8.807601407E-04 1.968052005E-03 2.770423016E-04 1.987455878E-03
 9.937178493E-01 -8.877815562E-04 1.968928613E-03 2.771483851E-04 1.988338772E-03
 9.936676621E-01 -8.948445902E-04 1.969806384E-03 2.772545267E-04 1.989222830E-03
 9.936171770E-01 -9.019493591E-04 1.970685320E-03 2.773607266E-04 1.990108052E-03
 9.935663939E-01 -9.090962121E-04 1.971565653E-03 2.774669847E-04 1.990994439E-03
 9.935153127E-01 -9.162852657E-04 1.972447382E-03 2.775733010E-04 1.991882222E-03
 9.934639335E-01 -9.235168691E-04 1.973330043E-03 2.776796755E-04 1.992771402E-03
 9.934122562E-01 -9.307911969E-04 1.974214334E-03 2.777861082E-04 1.993661746E-03
 9.933602214E-01 -9.381085983E-04 1.975099556E-03 2.778925991E-04 1.994553255E-03
 9.933078885E-01 -9.454691899E-04 1.975986408E-03 2.779991482E-04 1.995446160E-03
 9.932552576E-01 -9.528732626E-04 1.976874191E-03 2.781057556E-04 1.996340230E-03
 9.932023287E-01 -9.603211074E-04 1.977763604E-03 2.782124211E-04 1.997235697E-03
 9.931491017E-01 -9.678129572E-04 1.978653949E-03 2.783191158E-04 1.998132328E-03
 9.930955172E-01 -9.753490449E-04 1.979545923E-03 2.784258977E-04 1.999030355E-03
 9.930416346E-01 -9.829296032E-04 1.980438828E-03 2.785327379E-04 1.999929780E-03
 9.929873943E-01 -9.905549232E-04 1.981333364E-03 2.786396071E-04 2.000830136E-03
 9.929328561E-01 -9.982252959E-04 1.982228830E-03 2.787465346E-04 2.001732122E-03
 9.928779602E-01 -1.005940954E-03 1.983125927E-03 2.788535203E-04 2.002635272E-03
 9.928227663E-01 -1.013702131E-03 1.984024188E-03 2.789605642E-04 2.003539586E-03
 9.927672744E-01 -1.021509059E-03 1.984923845E-03 2.790676663E-04 2.004445298E-03
 9.927113652E-01 -1.029362087E-03 1.985824667E-03 2.791748266E-04 2.005352406E-03
 9.926552176E-01 -1.037261449E-03 1.986726653E-03 2.792820160E-04 2.006260678E-03
 9.925986528E-01 -1.045207260E-03 1.987630269E-03 2.793892636E-04 2.007170115E-03
 9.925417900E-01 -1.053200103E-03 1.988535048E-03 2.794965694E-04 2.008081181E-03
 9.924846292E-01 -1.061239978E-03 1.989441225E-03 2.796039043E-04 2.008993411E-03
 9.924270511E-01 -1.069327118E-03 1.990348566E-03 2.797112975E-04 2.009906806E-03
 9.923691750E-01 -1.077462104E-03 1.991257304E-03 2.798187488E-04 2.010821830E-03
 9.923109412E-01 -1.085644937E-03 1.992167206E-03 2.799262584E-04 2.011737786E-03
 9.922523499E-01 -1.093875850E-03 1.993078738E-03 2.800337970E-04 2.012655372E-03
 9.921934605E-01 -1.102155424E-03 1.993991435E-03 2.801413939E-04 2.013574122E-03
 9.921341538E-01 -1.110483659E-03 1.994905295E-03 2.802490199E-04 2.014494268E-03
 9.920745492E-01 -1.118860906E-03 1.995820785E-03 2.803567040E-04 2.015415579E-03
 9.920145273E-01 -1.127287513E-03 1.996737439E-03 2.804644464E-04 2.016338287E-03
 9.919542074E-01 -1.135763596E-03 1.997655490E-03 2.805722179E-04 2.017262392E-03
 9.918934703E-01 -1.144289621E-03 1.998574706E-03 2.806800476E-04 2.018187894E-03
 9.918324351E-01 -1.152865821E-03 1.999495318E-03 2.807879064E-04 2.019114560E-03
 9.917709827E-01 -1.161492430E-03 2.000417328E-03 2.808957943E-04 2.020042622E-03
 9.917091727E-01 -1.170169679E-03 2.001340734E-03 2.810037695E-04 2.020972082E-03
 9.916470051E-01 -1.178898034E-03 2.002265537E-03 2.811117447E-04 2.021902706E-03
 9.915844798E-01 -1.187677728E-03 2.003191505E-03 2.812197781E-04 2.022834960E-03
 9.915215969E-01 -1.196508878E-03 2.004118869E-03 2.813278697E-04 2.023768378E-03
 9.914582968E-01 -1.205392065E-03 2.005047631E-03 2.814359614E-04 2.024702961E-03
 9.913946390E-01 -1.214327291E-03 2.005977789E-03 2.815441112E-04 2.025639173E-03
 9.913305640E-01 -1.223315019E-03 2.006909344E-03 2.816523192E-04 2.026576549E-03
 9.912661910E-01 -1.232355600E-03 2.007842064E-03 2.817605564E-04 2.027515322E-03
 9.912013412E-01 -1.241449150E-03 2.008776180E-03 2.818688226E-04 2.028455492E-03
 9.911361933E-01 -1.250596135E-03 2.009711694E-03 2.819771180E-04 2.029397059E-03
 9.910705686E-01 -1.259796787E-03 2.010648604E-03 2.820854716E-04 2.030339791E-03
 9.910046458E-01 -1.269051339E-03 2.011586912E-03 2.821938251E-04 2.031284152E-03
 9.909382463E-01 -1.278360258E-03 2.012526384E-03 2.823022369E-04 2.032229677E-03
 9.908714890E-01 -1.287723659E-03 2.013467485E-03 2.824107069E-04 2.033176599E-03
 9.908043742E-01 -1.297142007E-03 2.014409751E-03 2.825191768E-04 2.034124918E-03
 9.907367826E-01 -1.306615537E-03 2.015353413E-03 2.826276759E-04 2.035074402E-03
 9.906688333E-01 -1.316144597E-03 2.016298473E-03 2.827362332E-04 2.036025515E-03
 9.906005263E-01 -1.325729536E-03 2.017245162E-03 2.828447905E-04 2.036977792E-03
 9.905317426E-01 -1.335370587E-03 2.018193016E-03 2.829534060E-04 2.037931699E-03
 9.904625416E-01 -1.345067983E-03 2.019142266E-03 2.830620506E-04 2.038886771E-03
 9.903929830E-01 -1.354822307E-03 2.020092681E-03 2.831706952E-04 2.039843239E-03
 9.903230071E-01 -1.364633674E-03 2.021044493E-03 2.832793689E-04 2.040800871E-03
 9.902525544E-01 -1.374502433E-03 2.021997934E-03 2.833880717E-04 2.041760134E-03
 9.901817441E-01 -1.384428935E-03 2.022952540E-03 2.834968036E-04 2.042720560E-03
